geo_id,year,promotion_rate,promotion_rate_male,promotion_rate_female,repetition_rate,repetition_rate_male,repetition_rate_female,dropout_rate,dropout_rate_male,dropout_rate_female,completion_rate,completion_rate_male,completion_rate_female
CRI_002517,2015,0.9347826086956522,0.8333333333333334,1.0,0.06521739130434782,0.06521739130434782,0.0,0.05128205128205128,0.05128205128205128,0.0,1.0,1.0,1.0
CRI_002612,2015,0.8623853211009175,0.9148936170212766,0.8225806451612904,0.13761467889908258,0.03669724770642202,0.10091743119266056,0.0,0.0,0.0,1.0,1.0,1.0
CRI_002715,2015,0.9142857142857143,0.8780487804878049,0.9655172413793104,0.08571428571428572,0.07142857142857142,0.014285714285714285,0.08333333333333333,0.06944444444444445,0.013888888888888888,0.8571428571428571,0.7777777777777778,1.0
CRI_002675,2015,0.8301886792452831,0.8260869565217391,0.8333333333333334,0.16981132075471697,0.07547169811320754,0.09433962264150944,0.08928571428571429,0.05357142857142857,0.03571428571428571,1.0,1.0,1.0
CRI_003162,2015,0.9866666666666667,1.0,0.9722222222222222,0.013333333333333334,0.0,0.013333333333333334,0.07096774193548387,0.01935483870967742,0.05161290322580645,1.0,1.0,1.0
CRI_003164,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.2222222222222222,0.1388888888888889,0.08333333333333333,1.0,1.0,1.0
CRI_003127,2015,0.9580838323353293,0.946236559139785,0.972972972972973,0.041916167664670656,0.029940119760479042,0.011976047904191617,0.030303030303030304,0.024242424242424242,0.006060606060606061,0.9565217391304348,0.9230769230769231,1.0
CRI_003159,2015,0.8181818181818182,0.7222222222222222,0.8846153846153846,0.18181818181818182,0.11363636363636363,0.06818181818181818,0.1276595744680851,0.0851063829787234,0.0425531914893617,1.0,1.0,1.0
CRI_003170,2015,0.9242424242424242,0.8888888888888888,0.9666666666666667,0.07575757575757576,0.06060606060606061,0.015151515151515152,0.10144927536231885,0.043478260869565216,0.057971014492753624,1.0,1.0,1.0
CRI_003163,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0410958904109589,0.0273972602739726,0.0136986301369863,1.0,1.0,1.0
CRI_002677,2015,0.8876404494382022,0.9122807017543859,0.84375,0.11235955056179775,0.056179775280898875,0.056179775280898875,0.07526881720430108,0.021505376344086023,0.053763440860215055,0.9090909090909091,1.0,0.8333333333333334
CRI_003111,2015,0.9318734793187348,0.9348837209302325,0.9285714285714286,0.0681265206812652,0.0340632603406326,0.0340632603406326,0.03592814371257485,0.019161676646706587,0.016766467065868262,0.967741935483871,0.9583333333333334,0.9807692307692307
CRI_003015,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,1.0,1.0,1.0
CRI_003020,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.2222222222222222,0.037037037037037035,0.18518518518518517,1.0,1.0,1.0
CRI_003022,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.125,0.0,0.125,1.0,1.0,
CRI_003060,2015,0.9398907103825137,0.9263157894736842,0.9545454545454546,0.060109289617486336,0.03825136612021858,0.02185792349726776,0.08040201005025126,0.04773869346733668,0.032663316582914576,1.0,1.0,1.0
CRI_003120,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.4,0.4,0.0,,,
CRI_003135,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,1.0,,1.0
CRI_002583,2015,0.9661016949152542,0.9375,1.0,0.03389830508474576,0.03389830508474576,0.0,0.078125,0.046875,0.03125,1.0,1.0,1.0
CRI_003155,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,1.0,1.0,
CRI_003124,2015,0.9050632911392406,0.8472222222222222,0.9534883720930233,0.0949367088607595,0.06962025316455696,0.02531645569620253,0.06832298136645963,0.037267080745341616,0.031055900621118012,0.9523809523809523,1.0,0.8888888888888888
CRI_003019,2015,0.8292682926829268,0.8181818181818182,0.8421052631578947,0.17073170731707318,0.0975609756097561,0.07317073170731707,0.05405405405405406,0.0,0.05405405405405406,1.0,1.0,1.0
CRI_003161,2015,0.8947368421052632,0.875,0.9090909090909091,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.17647058823529413,0.17647058823529413,0.0,1.0,1.0,1.0
CRI_003750,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.4,0.0,0.4,,,
CRI_002456,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.19444444444444445,0.1111111111111111,0.08333333333333333,1.0,1.0,1.0
CRI_002748,2015,0.9459459459459459,1.0,0.8666666666666667,0.05405405405405406,0.0,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.02702702702702703,1.0,1.0,
CRI_002703,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.2962962962962963,0.1111111111111111,0.18518518518518517,1.0,1.0,1.0
CRI_003874,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.1,0.05,0.05,1.0,1.0,1.0
CRI_002559,2015,0.9856459330143541,0.9904761904761905,0.9807692307692307,0.014354066985645933,0.004784688995215311,0.009569377990430622,0.06818181818181818,0.045454545454545456,0.022727272727272728,1.0,1.0,1.0
CRI_002706,2015,0.9605263157894737,0.9347826086956522,1.0,0.039473684210526314,0.039473684210526314,0.0,0.06493506493506493,0.0,0.06493506493506493,0.8461538461538461,0.8,1.0
CRI_002626,2015,0.9797979797979798,0.9761904761904762,0.9824561403508771,0.020202020202020204,0.010101010101010102,0.010101010101010102,0.052083333333333336,0.010416666666666666,0.041666666666666664,1.0,1.0,1.0
CRI_002673,2015,0.9375,0.9714285714285714,0.9111111111111111,0.0625,0.0125,0.05,0.08536585365853659,0.012195121951219513,0.07317073170731707,1.0,1.0,1.0
CRI_002616,2015,0.9871794871794872,1.0,0.9705882352941176,0.01282051282051282,0.0,0.01282051282051282,0.0963855421686747,0.04819277108433735,0.04819277108433735,1.0,1.0,1.0
CRI_002609,2015,0.9642857142857143,0.9791666666666666,0.9444444444444444,0.03571428571428571,0.011904761904761904,0.023809523809523808,0.03488372093023256,0.023255813953488372,0.011627906976744186,1.0,1.0,1.0
CRI_002603,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
CRI_002600,2015,0.9807692307692307,1.0,0.9591836734693877,0.019230769230769232,0.0,0.019230769230769232,0.07407407407407407,0.046296296296296294,0.027777777777777776,1.0,1.0,1.0
CRI_002526,2015,0.9428571428571428,0.95,0.9333333333333333,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.1388888888888889,0.1111111111111111,0.027777777777777776,0.8333333333333334,0.75,1.0
CRI_002470,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
CRI_002571,2015,0.9629629629629629,0.9714285714285714,0.9473684210526315,0.037037037037037035,0.018518518518518517,0.018518518518518517,0.05555555555555555,0.018518518518518517,0.037037037037037035,1.0,1.0,1.0
CRI_002477,2015,0.9888888888888889,1.0,0.9777777777777777,0.011111111111111112,0.0,0.011111111111111112,0.07368421052631578,0.05263157894736842,0.021052631578947368,0.9565217391304348,1.0,0.875
CRI_003894,2015,0.8913043478260869,0.8461538461538461,0.95,0.10869565217391304,0.08695652173913043,0.021739130434782608,0.0625,0.041666666666666664,0.020833333333333332,1.0,1.0,1.0
CRI_002468,2015,0.9886363636363636,1.0,0.9795918367346939,0.011363636363636364,0.0,0.011363636363636364,0.056818181818181816,0.022727272727272728,0.03409090909090909,1.0,1.0,1.0
CRI_004048,2015,0.95,0.9473684210526315,0.9523809523809523,0.05,0.025,0.025,0.04878048780487805,0.024390243902439025,0.024390243902439025,1.0,,1.0
CRI_002539,2015,0.9759615384615384,0.9680851063829787,0.9824561403508771,0.02403846153846154,0.014423076923076924,0.009615384615384616,0.043478260869565216,0.03864734299516908,0.004830917874396135,0.9245283018867925,0.88,0.9642857142857143
CRI_004212,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,1.0,1.0,1.0
CRI_003890,2015,0.7037037037037037,0.625,0.7666666666666667,0.2962962962962963,0.16666666666666666,0.12962962962962962,0.049019607843137254,0.029411764705882353,0.0196078431372549,0.631578947368421,0.5555555555555556,0.7
CRI_003117,2015,0.9301075268817204,0.891566265060241,0.9611650485436893,0.06989247311827956,0.04838709677419355,0.021505376344086023,0.027624309392265192,0.027624309392265192,0.0,1.0,1.0,1.0
CRI_002649,2015,0.9764705882352941,0.989010989010989,0.9620253164556962,0.023529411764705882,0.0058823529411764705,0.01764705882352941,0.05027932960893855,0.01675977653631285,0.0335195530726257,1.0,1.0,1.0
CRI_002760,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0
CRI_003098,2015,0.75,0.6428571428571429,0.8076923076923077,0.25,0.125,0.125,0.16279069767441862,0.13953488372093023,0.023255813953488372,0.75,1.0,0.6666666666666666
CRI_002746,2015,1.0,1.0,,0.0,0.0,0.0,0.5,0.5,0.0,,,
CRI_003036,2015,0.9302325581395349,0.9090909090909091,0.9523809523809523,0.06976744186046512,0.046511627906976744,0.023255813953488372,0.07954545454545454,0.022727272727272728,0.056818181818181816,1.0,1.0,1.0
CRI_002657,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0
CRI_002647,2015,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
CRI_002488,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,,,
CRI_003059,2015,0.8297872340425532,0.8168316831683168,0.8448275862068966,0.1702127659574468,0.09840425531914894,0.07180851063829788,0.059895833333333336,0.03125,0.028645833333333332,0.7868852459016393,0.7241379310344828,0.84375
CRI_002590,2015,0.9285714285714286,0.8333333333333334,1.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,1.0,,1.0
CRI_003040,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.15625,0.09375,0.0625,1.0,,1.0
CRI_002450,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
CRI_003038,2015,0.9836065573770492,0.9705882352941176,1.0,0.01639344262295082,0.01639344262295082,0.0,0.016666666666666666,0.016666666666666666,0.0,1.0,1.0,1.0
CRI_002640,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0
CRI_002648,2015,0.9381818181818182,0.9370629370629371,0.9393939393939394,0.06181818181818182,0.03272727272727273,0.02909090909090909,0.06451612903225806,0.053763440860215055,0.010752688172043012,0.8888888888888888,0.9259259259259259,0.8333333333333334
CRI_002761,2015,0.8846153846153846,0.8714285714285714,0.8953488372093024,0.11538461538461539,0.057692307692307696,0.057692307692307696,0.056962025316455694,0.03164556962025317,0.02531645569620253,1.0,1.0,1.0
CRI_002743,2015,0.7142857142857143,0.5555555555555556,1.0,0.2857142857142857,0.2857142857142857,0.0,0.2222222222222222,0.2222222222222222,0.0,1.0,1.0,
CRI_002701,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,1.0,1.0,1.0
CRI_003041,2015,0.879746835443038,0.8210526315789474,0.9682539682539683,0.12025316455696203,0.10759493670886076,0.012658227848101266,0.03225806451612903,0.012903225806451613,0.01935483870967742,0.7619047619047619,0.5,1.0
CRI_003052,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.01875,0.0125,0.00625,1.0,1.0,1.0
CRI_002696,2015,0.9850746268656716,0.9696969696969697,1.0,0.014925373134328358,0.014925373134328358,0.0,0.07575757575757576,0.045454545454545456,0.030303030303030304,1.0,1.0,1.0
CRI_002694,2015,0.7333333333333333,0.875,0.5714285714285714,0.26666666666666666,0.06666666666666667,0.2,0.2631578947368421,0.15789473684210525,0.10526315789473684,1.0,1.0,
CRI_003065,2015,0.937984496124031,0.8939393939393939,0.9841269841269841,0.06201550387596899,0.05426356589147287,0.007751937984496124,0.06015037593984962,0.03007518796992481,0.03007518796992481,1.0,1.0,1.0
CRI_003067,2015,0.8876404494382022,0.8863636363636364,0.8888888888888888,0.11235955056179775,0.056179775280898875,0.056179775280898875,0.023809523809523808,0.023809523809523808,0.0,1.0,1.0,1.0
CRI_002595,2015,0.918918918918919,1.0,0.8,0.08108108108108109,0.0,0.08108108108108109,0.058823529411764705,0.029411764705882353,0.029411764705882353,1.0,1.0,1.0
CRI_003068,2015,0.9710144927536232,0.9512195121951219,1.0,0.028985507246376812,0.028985507246376812,0.0,0.13157894736842105,0.05263157894736842,0.07894736842105263,1.0,1.0,1.0
CRI_003070,2015,0.9272727272727272,0.9230769230769231,0.9310344827586207,0.07272727272727272,0.03636363636363636,0.03636363636363636,0.14285714285714285,0.09523809523809523,0.047619047619047616,1.0,1.0,1.0
CRI_002573,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.08695652173913043,0.08695652173913043,0.0,1.0,1.0,1.0
CRI_003075,2015,0.9107142857142857,0.8260869565217391,0.9696969696969697,0.08928571428571429,0.07142857142857142,0.017857142857142856,0.08196721311475409,0.03278688524590164,0.04918032786885246,1.0,1.0,1.0
CRI_003104,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.02857142857142857,1.0,1.0,1.0
CRI_002433,2015,0.8961038961038961,0.8169014084507042,0.963855421686747,0.1038961038961039,0.08441558441558442,0.01948051948051948,0.05732484076433121,0.044585987261146494,0.012738853503184714,1.0,1.0,1.0
CRI_003058,2015,0.9690721649484536,0.9714285714285714,0.9668874172185431,0.030927835051546393,0.013745704467353952,0.01718213058419244,0.053691275167785234,0.02348993288590604,0.030201342281879196,1.0,1.0,1.0
CRI_002591,2015,0.9761904761904762,0.9666666666666667,1.0,0.023809523809523808,0.023809523809523808,0.0,0.047619047619047616,0.023809523809523808,0.023809523809523808,1.0,1.0,1.0
CRI_002504,2015,0.7573529411764706,0.6764705882352942,0.8382352941176471,0.2426470588235294,0.16176470588235295,0.08088235294117647,0.1,0.04666666666666667,0.05333333333333334,0.6,0.42857142857142855,0.8181818181818182
CRI_002637,2015,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
CRI_002627,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
CRI_002430,2015,0.9833333333333333,0.96875,1.0,0.016666666666666666,0.016666666666666666,0.0,0.017241379310344827,0.0,0.017241379310344827,1.0,1.0,1.0
CRI_002540,2015,0.9305555555555556,0.9487179487179487,0.9090909090909091,0.06944444444444445,0.027777777777777776,0.041666666666666664,0.06666666666666667,0.05333333333333334,0.013333333333333334,1.0,1.0,1.0
CRI_003992,2015,0.9206349206349206,0.8823529411764706,0.9655172413793104,0.07936507936507936,0.06349206349206349,0.015873015873015872,0.08695652173913043,0.028985507246376812,0.057971014492753624,1.0,1.0,1.0
CRI_002493,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,1.0,
CRI_002676,2015,0.9696969696969697,0.9444444444444444,1.0,0.030303030303030304,0.030303030303030304,0.0,0.13513513513513514,0.08108108108108109,0.05405405405405406,1.0,1.0,
CRI_002587,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0967741935483871,0.0967741935483871,0.0,1.0,1.0,1.0
CRI_002505,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
CRI_002650,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0
CRI_002638,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
CRI_002566,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.13793103448275862,0.06896551724137931,0.06896551724137931,1.0,,1.0
CRI_002524,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.19047619047619047,0.14285714285714285,,,
CRI_002487,2015,0.9807692307692307,0.9666666666666667,1.0,0.019230769230769232,0.019230769230769232,0.0,0.1694915254237288,0.05084745762711865,0.11864406779661017,1.0,1.0,1.0
CRI_002484,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.6,0.3,0.3,,,
CRI_002432,2015,0.9428571428571428,0.9444444444444444,0.9411764705882353,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.0967741935483871,0.03225806451612903,0.06451612903225806,1.0,1.0,1.0
CRI_002712,2015,0.94140625,0.9166666666666666,0.967741935483871,0.05859375,0.04296875,0.015625,0.04924242424242424,0.03787878787878788,0.011363636363636364,1.0,1.0,1.0
CRI_002704,2015,0.9777777777777777,1.0,0.9473684210526315,0.022222222222222223,0.0,0.022222222222222223,0.047619047619047616,0.047619047619047616,0.0,1.0,1.0,1.0
CRI_002642,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.019230769230769232,1.0,1.0,1.0
CRI_002498,2015,0.8774193548387097,0.8292682926829268,0.9315068493150684,0.12258064516129032,0.09032258064516129,0.03225806451612903,0.0136986301369863,0.0,0.0136986301369863,1.0,1.0,1.0
CRI_002490,2015,0.95,0.9285714285714286,1.0,0.05,0.05,0.0,0.05263157894736842,0.0,0.05263157894736842,1.0,1.0,1.0
CRI_002516,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
CRI_002658,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0
CRI_003114,2015,0.990990990990991,1.0,0.9795918367346939,0.009009009009009009,0.0,0.009009009009009009,0.05555555555555555,0.037037037037037035,0.018518518518518517,1.0,1.0,1.0
CRI_002554,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.1,0.075,0.025,1.0,1.0,1.0
CRI_002745,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,1.0,1.0,1.0
CRI_003160,2015,0.7788778877887789,0.75177304964539,0.8024691358024691,0.22112211221122113,0.11551155115511551,0.10561056105610561,0.06109324758842444,0.04823151125401929,0.012861736334405145,1.0,1.0,1.0
CRI_002555,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
CRI_002469,2015,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0
CRI_003140,2015,0.9541984732824428,0.9420289855072463,0.967741935483871,0.04580152671755725,0.030534351145038167,0.015267175572519083,0.03305785123966942,0.024793388429752067,0.008264462809917356,1.0,1.0,1.0
CRI_002463,2015,0.984375,0.9666666666666667,1.0,0.015625,0.015625,0.0,0.046153846153846156,0.03076923076923077,0.015384615384615385,1.0,1.0,1.0
CRI_003165,2015,0.9712230215827338,0.9714285714285714,0.9710144927536232,0.02877697841726619,0.014388489208633094,0.014388489208633094,0.015267175572519083,0.0,0.015267175572519083,1.0,1.0,1.0
CRI_002661,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
CRI_003168,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.19696969696969696,0.06060606060606061,0.13636363636363635,1.0,1.0,1.0
CRI_002476,2015,0.9782608695652174,0.9642857142857143,1.0,0.021739130434782608,0.021739130434782608,0.0,0.022222222222222223,0.0,0.022222222222222223,1.0,1.0,
CRI_002728,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0
CRI_003118,2015,0.9815950920245399,0.9886363636363636,0.9733333333333334,0.018404907975460124,0.006134969325153374,0.012269938650306749,0.04790419161676647,0.03592814371257485,0.011976047904191617,1.0,1.0,1.0
CRI_002466,2015,0.7222222222222222,0.6818181818181818,0.7857142857142857,0.2777777777777778,0.19444444444444445,0.08333333333333333,0.13157894736842105,0.07894736842105263,0.05263157894736842,1.0,1.0,1.0
CRI_003028,2015,0.9453551912568307,0.9354838709677419,0.9555555555555556,0.0546448087431694,0.03278688524590164,0.02185792349726776,0.050666666666666665,0.02666666666666667,0.024,1.0,1.0,1.0
CRI_002716,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,1.0,1.0,1.0
CRI_002445,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
CRI_002639,2015,0.9672131147540983,0.92,1.0,0.03278688524590164,0.03278688524590164,0.0,0.09375,0.0625,0.03125,1.0,1.0,1.0
CRI_003057,2015,0.9502664298401421,0.9512195121951219,0.9492753623188406,0.0497335701598579,0.02486678507992895,0.02486678507992895,0.036020583190394515,0.017152658662092625,0.018867924528301886,0.9368421052631579,0.9387755102040817,0.9347826086956522
CRI_002534,2015,0.9090909090909091,0.9056603773584906,0.9130434782608695,0.09090909090909091,0.050505050505050504,0.04040404040404041,0.010638297872340425,0.0,0.010638297872340425,1.0,1.0,1.0
CRI_003027,2015,0.9545454545454546,1.0,0.9,0.045454545454545456,0.0,0.045454545454545456,0.12,0.0,0.12,1.0,1.0,1.0
CRI_003047,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.08571428571428572,0.05714285714285714,0.02857142857142857,1.0,1.0,1.0
CRI_002527,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,1.0,1.0,1.0
CRI_002480,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
CRI_002478,2015,0.851063829787234,0.8,0.9090909090909091,0.14893617021276595,0.10638297872340426,0.0425531914893617,0.09803921568627451,0.0196078431372549,0.0784313725490196,1.0,1.0,1.0
CRI_002644,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,1.0,1.0,1.0
CRI_002553,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
CRI_002467,2015,0.9493670886075949,0.9555555555555556,0.9411764705882353,0.05063291139240506,0.02531645569620253,0.02531645569620253,0.02702702702702703,0.0,0.02702702702702703,1.0,1.0,1.0
CRI_002457,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.2,0.0,0.2,,,
CRI_002735,2015,1.0,1.0,,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,,,
CRI_002731,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0
CRI_002729,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.125,0.125,1.0,1.0,1.0
CRI_002618,2015,0.8461538461538461,1.0,0.7142857142857143,0.15384615384615385,0.0,0.15384615384615385,0.16666666666666666,0.08333333333333333,0.08333333333333333,,,
CRI_002589,2015,0.9464285714285714,0.9090909090909091,1.0,0.05357142857142857,0.05357142857142857,0.0,0.16923076923076924,0.13846153846153847,0.03076923076923077,1.0,1.0,1.0
CRI_002588,2015,0.9523809523809523,0.92,1.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,1.0,1.0
CRI_002580,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,1.0,1.0,1.0
CRI_002444,2015,0.7142857142857143,0.6896551724137931,0.7692307692307693,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.10869565217391304,0.06521739130434782,0.043478260869565216,0.8,1.0,0.6666666666666666
CRI_002592,2015,0.9897959183673469,1.0,0.9743589743589743,0.01020408163265306,0.0,0.01020408163265306,0.010869565217391304,0.010869565217391304,0.0,1.0,1.0,1.0
CRI_002584,2015,0.7628865979381443,0.627906976744186,0.8703703703703703,0.23711340206185566,0.16494845360824742,0.07216494845360824,0.050505050505050504,0.020202020202020204,0.030303030303030304,1.0,1.0,1.0
CRI_002690,2015,0.9298245614035088,0.9444444444444444,0.9166666666666666,0.07017543859649122,0.02631578947368421,0.043859649122807015,0.0,0.0,0.0,1.0,1.0,1.0
CRI_002641,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
CRI_002689,2015,0.9769230769230769,0.9701492537313433,0.9841269841269841,0.023076923076923078,0.015384615384615385,0.007692307692307693,0.07142857142857142,0.04642857142857143,0.025,1.0,1.0,1.0
CRI_001777,2015,0.9142857142857143,0.8571428571428571,0.9523809523809523,0.08571428571428572,0.05714285714285714,0.02857142857142857,0.125,0.05,0.075,1.0,1.0,1.0
CRI_001661,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,1.0,1.0
CRI_001663,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.1388888888888889,0.08333333333333333,0.05555555555555555,1.0,1.0,1.0
CRI_001683,2015,0.9659090909090909,0.9791666666666666,0.95,0.03409090909090909,0.011363636363636364,0.022727272727272728,0.03488372093023256,0.011627906976744186,0.023255813953488372,1.0,1.0,1.0
CRI_001685,2015,0.75,0.5,1.0,0.25,0.25,0.0,0.0,0.0,0.0,,,
CRI_001696,2015,0.8727810650887574,0.8421052631578947,0.9041916167664671,0.12721893491124261,0.07988165680473373,0.047337278106508875,0.026706231454005934,0.011869436201780416,0.01483679525222552,1.0,1.0,1.0
CRI_003716,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.10638297872340426,0.0851063829787234,0.02127659574468085,1.0,,1.0
CRI_003718,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.08333333333333333,0.16666666666666666,1.0,1.0,
CRI_003717,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
CRI_003861,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,1.0,1.0,1.0
CRI_003892,2015,0.95,1.0,0.9166666666666666,0.05,0.0,0.05,0.05,0.0,0.05,1.0,1.0,1.0
CRI_003981,2015,0.8571428571428571,0.9090909090909091,0.8,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.21739130434782608,0.17391304347826086,0.043478260869565216,1.0,1.0,1.0
CRI_001654,2015,0.9814814814814815,0.96875,1.0,0.018518518518518517,0.018518518518518517,0.0,0.04081632653061224,0.02040816326530612,0.02040816326530612,1.0,1.0,1.0
CRI_001710,2015,0.9634464751958225,0.9491525423728814,0.9757281553398058,0.03655352480417755,0.02349869451697128,0.013054830287206266,0.030848329048843187,0.010282776349614395,0.02056555269922879,1.0,1.0,1.0
CRI_001656,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,,,
CRI_001720,2015,0.9622641509433962,0.96,0.9642857142857143,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886,1.0,1.0,1.0
CRI_001672,2015,0.975609756097561,0.9583333333333334,1.0,0.024390243902439025,0.024390243902439025,0.0,0.05128205128205128,0.0,0.05128205128205128,1.0,1.0,1.0
CRI_001742,2015,0.9821428571428571,0.975609756097561,0.9883720930232558,0.017857142857142856,0.011904761904761904,0.005952380952380952,0.12169312169312169,0.0582010582010582,0.06349206349206349,1.0,1.0,1.0
CRI_001687,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.13513513513513514,0.08108108108108109,0.05405405405405406,1.0,1.0,
CRI_001807,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0967741935483871,0.06451612903225806,0.03225806451612903,1.0,1.0,1.0
CRI_003056,2015,0.8142857142857143,0.8055555555555556,0.8235294117647058,0.18571428571428572,0.1,0.08571428571428572,0.20689655172413793,0.09195402298850575,0.11494252873563218,1.0,1.0,1.0
CRI_001706,2015,0.9791666666666666,0.9629629629629629,1.0,0.020833333333333332,0.020833333333333332,0.0,0.021739130434782608,0.0,0.021739130434782608,1.0,1.0,1.0
CRI_003106,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.0,1.0,1.0,1.0
