geo_id,source_id,country,school_name,school_name_romanized,isced_level,school_type,sector,adm0,adm1,adm2,adm3,urban_rural,ghsl_smod_code,ghsl_urban_rural,latitude,longitude,coordinate_source,coordinate_precision,status,source_id_institution
COL_023716,144650000066,COL,INSTITUCION  MARIA AUXILIADORA,,0123,sede_principal,public,Colombia,La Guajira,San Juan Del Cesar,,urban,,,10.77,-73.0,official_emis,approximate,open,144650000066
COL_023717,176109000648,COL,INSTITUCION ED TERMARIT,,0123,sede_principal,public,Colombia,Valle del Cauca,Buenaventura,,urban,,,3.88,-77.01,official_emis,approximate,open,176109000648
COL_023718,125736000102,COL,INSTITUCION ED. DEPTAL CARLOS ABONDANO GONZALEZ,,0123,sede_principal,public,Colombia,Cundinamarca,Sesquilé,,urban,,,5.05,-73.8,official_emis,approximate,open,125736000102
COL_023719,252110000773,COL,INSTITUCION EDCUATIVA SANTA MARIA,,0123,sede_principal,public,Colombia,Nariño,Buesaco,,rural,,,1.41,-77.13,official_emis,approximate,open,252110000773
COL_023720,147745000437,COL,INSTITUCION EDUC DPTAL  SAN JOSE,,0123,sede_principal,public,Colombia,Magdalena,Sitionuevo,,urban,,,10.77,-74.72,official_emis,approximate,open,147745000437
COL_023721,147692000057,COL,INSTITUCION EDUC DPTAL EXTERNO MIXTO,,0123,sede_principal,public,Colombia,Magdalena,San Sebastian De Buenavista,,urban,,,9.24,-74.35,official_emis,approximate,open,147692000057
COL_023722,225530000097,COL,INSTITUCION EDUCATI VA  ANTONIO NARIÑO,,0123,sede_anexa,public,Colombia,Cundinamarca,Paratebueno,,rural,,,4.63,-73.22,official_emis,approximate,open,225530000348
COL_023723,150001004621,COL,INSTITUCION EDUCATICA COLEGIO GUILLERMO NIÑO MEDINA,,0123,sede_principal,public,Colombia,Meta,Villavicencio,,urban,,,4.13,-73.61,official_emis,approximate,open,150001004621
COL_023724,252378000750,COL,INSTITUCION EDUCATIVA  AGROPECUARIA MIGUEL ANGEL RANGEL,,0123,sede_principal,public,Colombia,Nariño,La Cruz,,rural,,,1.57,-76.95,official_emis,approximate,open,252378000750
COL_023725,244650000818,COL,INSTITUCION EDUCATIVA  ANA JOAQUINA RODRIGUEZ DE CAÑAVERALES,,0123,sede_principal,public,Colombia,La Guajira,San Juan Del Cesar,,rural,,,10.76,-72.84,official_emis,approximate,open,244650000818
COL_023726,268575000064,COL,INSTITUCION EDUCATIVA  BADILLO,,0123,sede_principal,public,Colombia,Santander,Puerto Wilches,,rural,,,7.97,-73.85,official_emis,approximate,open,268575000064
COL_023727,268318000215,COL,INSTITUCION EDUCATIVA  BARAYA,,0123,sede_principal,public,Colombia,Santander,Guaca,,rural,,,6.98,-72.82,official_emis,approximate,open,268318000215
COL_023728,268255000058,COL,INSTITUCION EDUCATIVA  BETANIA,,0123,sede_principal,public,Colombia,Santander,El Playón,,rural,,,7.56,-73.16,official_emis,approximate,open,268255000058
COL_023729,268575000871,COL,INSTITUCION EDUCATIVA  BOCA DONCELLA,,0123,sede_principal,public,Colombia,Santander,Puerto Wilches,,rural,,,7.25,-73.68,official_emis,approximate,open,268575000871
COL_023730,268684000058,COL,INSTITUCION EDUCATIVA  CABRERITA,,0123,sede_principal,public,Colombia,Santander,San José De Miranda,,rural,,,6.66,-72.73,official_emis,approximate,open,268684000058
COL_023731,268235000418,COL,INSTITUCION EDUCATIVA  CIRALES,,0123,sede_principal,public,Colombia,Santander,El Carmen De Chucuri,,rural,,,6.67,-73.53,official_emis,approximate,open,268235000418
COL_023732,205861000398,COL,INSTITUCION EDUCATIVA  DE DESARROLLO RURAL URIBE GAVIRIA,,0123,sede_principal,public,Colombia,Antioquia,Venecia,,rural,,,5.95,-75.71,official_emis,approximate,open,205861000398
COL_023733,225372000572,COL,INSTITUCION EDUCATIVA  DEPARTAMENTAL CLARAVAL CHUSCALES,,0123,sede_principal,public,Colombia,Cundinamarca,Junín,,rural,,,4.64,-73.63,official_emis,approximate,open,225372000572
COL_023734,125862000355,COL,INSTITUCION EDUCATIVA  DEPARTAMENTAL FIDEL LEON TRIANA,,0123,sede_principal,public,Colombia,Cundinamarca,Vergara,,urban,,,5.12,-74.35,official_emis,approximate,open,125862000355
COL_023735,225491000050,COL,INSTITUCION EDUCATIVA  DEPARTAMENTAL RURAL POST-PRIMARIA LAS MERCEDES,,0123,sede_anexa,public,Colombia,Cundinamarca,Nocaima,,rural,,,5.09,-74.38,official_emis,approximate,open,125491000233
COL_023736,113836000241,COL,INSTITUCION EDUCATIVA  DOCENTE DE TURBACO,,0123,sede_principal,public,Colombia,Bolívar,Turbaco,,urban,,,10.33,-75.41,official_emis,approximate,open,113836000241
COL_023737,268235000451,COL,INSTITUCION EDUCATIVA  EL CENTENARIO,,0123,sede_principal,public,Colombia,Santander,El Carmen De Chucuri,,rural,,,6.7,-73.58,official_emis,approximate,open,268235000451
COL_023738,268855000094,COL,INSTITUCION EDUCATIVA  EL CERRO,,0123,sede_principal,public,Colombia,Santander,Valle De San Jose,,rural,,,6.44,-73.09,official_emis,approximate,open,268855000094
COL_023739,268190001574,COL,INSTITUCION EDUCATIVA  EL CRUCE DE SANTA ROSA,,0123,sede_principal,public,Colombia,Santander,Cimitarra,,rural,,,6.37,-73.98,official_emis,approximate,open,268190001574
COL_023740,268855000116,COL,INSTITUCION EDUCATIVA  EL MORRO,,0123,sede_principal,public,Colombia,Santander,Valle De San Jose,,rural,,,6.45,-73.1,official_emis,approximate,open,268855000116
COL_023741,268051000172,COL,INSTITUCION EDUCATIVA  EL PORTICO,,0123,sede_principal,public,Colombia,Santander,Aratoca,,rural,,,6.74,-73.01,official_emis,approximate,open,268051000172
COL_023742,268615000941,COL,INSTITUCION EDUCATIVA  EL PORTICO,,0123,sede_principal,public,Colombia,Santander,Rionegro,,rural,,,7.31,-73.16,official_emis,approximate,open,268615000941
COL_023743,268689000714,COL,INSTITUCION EDUCATIVA  EL RUBI,,0123,sede_principal,public,Colombia,Santander,San Vicente De Chucuri,,rural,,,6.92,-73.37,official_emis,approximate,open,268689000714
COL_023744,268377000253,COL,INSTITUCION EDUCATIVA  EL RUBI,,0123,sede_principal,public,Colombia,Santander,La Belleza,,rural,,,5.89,-74.06,official_emis,approximate,open,268377000253
COL_023745,268655000707,COL,INSTITUCION EDUCATIVA  EL TAGUI,,0123,sede_principal,public,Colombia,Santander,Sabana De Torres,,rural,,,7.18,-73.56,official_emis,approximate,open,268655000707
COL_023746,223001000844,COL,INSTITUCION EDUCATIVA  EL TIGRE VILLA CLARETH,,0123,sede_principal,public,Colombia,Córdoba,Montería,,rural,,,8.81,-76.08,official_emis,approximate,open,223001000844
COL_023747,268689000722,COL,INSTITUCION EDUCATIVA  GUAMALES,,0123,sede_principal,public,Colombia,Santander,San Vicente De Chucuri,,rural,,,6.78,-73.45,official_emis,approximate,open,268689000722
COL_023748,268079000071,COL,INSTITUCION EDUCATIVA  GUANE,,0123,sede_principal,public,Colombia,Santander,Villanueva,,rural,,,6.64,-73.17,official_emis,approximate,open,268079000071
COL_023749,268235000086,COL,INSTITUCION EDUCATIVA  ISLANDA,,0123,sede_principal,public,Colombia,Santander,El Carmen De Chucuri,,rural,,,6.61,-73.58,official_emis,approximate,open,268235000086
COL_023750,176001008669,COL,INSTITUCION EDUCATIVA  JOSE HOLGUIN GARCES - SEDE PRINCIPAL,,0123,sede_principal,public,Colombia,Valle del Cauca,Cali,,urban,,,3.45,-76.57,official_emis,approximate,open,176001008669
COL_023751,268673000056,COL,INSTITUCION EDUCATIVA  LA CARRERA,,0123,sede_principal,public,Colombia,Santander,San Benito,,rural,,,6.08,-73.54,official_emis,approximate,open,268673000056
COL_023752,268406000233,COL,INSTITUCION EDUCATIVA  LA ESTACION,,0123,sede_principal,public,Colombia,Santander,Lebríja,,rural,,,7.1,-73.24,official_emis,approximate,open,268406000233
COL_023753,268418000115,COL,INSTITUCION EDUCATIVA  LA FUENTE,,0123,sede_principal,public,Colombia,Santander,Los Santos,,rural,,,6.82,-73.09,official_emis,approximate,open,268418000115
COL_023754,268418000271,COL,INSTITUCION EDUCATIVA  LA LAGUNA,,0123,sede_principal,public,Colombia,Santander,Los Santos,,rural,,,6.79,-73.14,official_emis,approximate,open,268418000271
COL_023755,268235000621,COL,INSTITUCION EDUCATIVA  LA SALINA,,0123,sede_principal,public,Colombia,Santander,El Carmen De Chucuri,,rural,,,6.8,-73.56,official_emis,approximate,open,268235000621
COL_023756,105266000207,COL,INSTITUCION EDUCATIVA  LETICIA ARANGO DE AVENDAÑO,,0123,sede_principal,public,Colombia,Antioquia,Envigado,,urban,,,6.16,-75.59,official_emis,approximate,open,105266000207
COL_023757,268615001107,COL,INSTITUCION EDUCATIVA  LLANA DE LA TIGRA,,0123,sede_principal,public,Colombia,Norte de Santander,Cáchira,,rural,,,7.55,-73.29,official_emis,approximate,open,268615001107
COL_023758,268861000497,COL,INSTITUCION EDUCATIVA  LOMALTA,,0123,sede_principal,public,Colombia,Santander,Vélez,,rural,,,6.02,-73.65,official_emis,approximate,open,268861000497
COL_023759,268147000114,COL,INSTITUCION EDUCATIVA  LOS MOLINOS,,0123,sede_principal,public,Colombia,Santander,Capitanejo,,rural,,,6.49,-72.66,official_emis,approximate,open,268147000114
COL_023760,252378000083,COL,INSTITUCION EDUCATIVA  MICROEMPRESARIAL DE CABUYALES,,0123,sede_principal,public,Colombia,Nariño,San Pablo,,rural,,,1.66,-76.98,official_emis,approximate,open,252378000083
COL_023761,268689000803,COL,INSTITUCION EDUCATIVA  MIRABEL,,0123,sede_principal,public,Colombia,Santander,San Vicente De Chucuri,,rural,,,6.88,-73.41,official_emis,approximate,open,268689000803
COL_023762,152585000374,COL,INSTITUCION EDUCATIVA  NACIONAL DE COMERCIO,,0123,sede_principal,public,Colombia,Nariño,Pupiales,,urban,,,0.87,-77.64,official_emis,approximate,open,152585000374
COL_023763,252083000154,COL,INSTITUCION EDUCATIVA  NUESTRA SEÑORA DE BELEN EXTENCION ANGEL DIAZ SANTA ROSA,,0123,sede_principal,public,Colombia,Nariño,Belen,,rural,,,1.6,-77.02,official_emis,approximate,open,252083000154
COL_023764,268689000862,COL,INSTITUCION EDUCATIVA  PALMIRA,,0123,sede_principal,public,Colombia,Santander,San Vicente De Chucuri,,rural,,,6.9,-73.46,official_emis,approximate,open,268689000862
COL_023765,268895000330,COL,INSTITUCION EDUCATIVA  PALO BLANCO,,0123,sede_principal,public,Colombia,Santander,Zapatoca,,rural,,,6.82,-73.27,official_emis,approximate,open,268895000330
COL_023766,268689000277,COL,INSTITUCION EDUCATIVA  POZO NUTRIAS DOS,,0123,sede_principal,public,Colombia,Santander,San Vicente De Chucuri,,rural,,,7.03,-73.55,official_emis,approximate,open,268689000277
COL_023767,268255000147,COL,INSTITUCION EDUCATIVA  SAN IGNACIO,,0123,sede_principal,public,Colombia,Santander,Rionegro,,rural,,,7.44,-73.13,official_emis,approximate,open,268255000147
COL_023768,268190000594,COL,INSTITUCION EDUCATIVA  SAN JOSE,,0123,sede_principal,public,Colombia,Santander,Cimitarra,,rural,,,6.31,-73.95,official_emis,approximate,open,268190000594
COL_023769,268255000139,COL,INSTITUCION EDUCATIVA  SAN PEDRO DE LA TIGRA,,0123,sede_principal,public,Colombia,Santander,El Playón,,rural,,,7.48,-73.26,official_emis,approximate,open,268255000139
COL_023770,252687000900,COL,INSTITUCION EDUCATIVA  SANTA CECILIA,,0123,sede_principal,public,Colombia,Nariño,San Lorenzo,,rural,,,1.56,-77.23,official_emis,approximate,open,252687000900
COL_023771,268235000639,COL,INSTITUCION EDUCATIVA  SANTO DOMINGO DEL RAMO,,0123,sede_principal,public,Colombia,Santander,El Carmen De Chucuri,,rural,,,6.58,-73.58,official_emis,approximate,open,268235000639
COL_023772,225372000611,COL,INSTITUCION EDUCATIVA  SUEVA,,0123,sede_anexa,public,Colombia,Cundinamarca,Junín,,rural,,,4.81,-73.7,official_emis,approximate,open,225372000777
COL_023773,268324000260,COL,INSTITUCION EDUCATIVA  TRES ESQUINAS LOS PATIOS,,0123,sede_principal,public,Colombia,Santander,Guavatá,,rural,,,5.97,-73.73,official_emis,approximate,open,268324000260
COL_023774,113001028421,COL,INSTITUCION EDUCATIVA 14 DE FEBRERO,,0123,sede_principal,public,Colombia,Bolívar,Cartagena De Indias,,urban,,,10.41,-75.51,official_emis,approximate,open,113001028421
COL_023775,170001038314,COL,INSTITUCION EDUCATIVA 20 DE ENERO,,0123,sede_principal,public,Colombia,Sucre,Sincelejo,,urban,,,9.28,-75.41,official_emis,approximate,open,170001038314
COL_023776,113001006800,COL,INSTITUCION EDUCATIVA 20 DE JULIO,,0123,sede_principal,public,Colombia,Bolívar,Cartagena De Indias,,urban,,,10.38,-75.49,official_emis,approximate,open,113001006800
COL_023777,252227000057,COL,INSTITUCION EDUCATIVA AGROECOLOGICO SAGRADO CORAZÓN DE JESÚS,,0123,sede_principal,public,Colombia,Nariño,Cumbal,,rural,,,0.89,-77.85,official_emis,approximate,open,252227000057
COL_023778,215238000412,COL,INSTITUCION EDUCATIVA AGROINDUSTRIAL FRANCISCO MEDRANO,,0123,sede_principal,public,Colombia,Boyacá,Duitama,,rural,,,5.83,-73.03,official_emis,approximate,open,215238000412
COL_023779,252356001485,COL,INSTITUCION EDUCATIVA AGROINDUSTRIAL LOS PASTOS,,0123,sede_principal,public,Colombia,Nariño,Ipiales,,rural,,,0.84,-77.59,official_emis,approximate,open,252356001485
COL_023780,252540000751,COL,INSTITUCION EDUCATIVA AGROPECUARIA ALTAMIRA,,0123,sede_principal,public,Colombia,Nariño,Policarpa,,rural,,,1.63,-77.45,official_emis,approximate,open,252540000751
COL_023781,252207000344,COL,INSTITUCION EDUCATIVA AGROPECUARIA BOMBONA,,0123,sede_principal,public,Colombia,Nariño,Consacá,,rural,,,1.19,-77.47,official_emis,approximate,open,252207000344
COL_023782,252473001062,COL,INSTITUCION EDUCATIVA AGROPECUARIA COCAL DE LOS PAYANES,,0123,sede_principal,public,Colombia,Nariño,Mosquera,,rural,,,2.52,-78.35,official_emis,approximate,open,252473001062
COL_023783,252540000602,COL,INSTITUCION EDUCATIVA AGROPECUARIA EL EJIDO,,0123,sede_principal,public,Colombia,Nariño,Policarpa,,rural,,,1.72,-77.51,official_emis,approximate,open,252540000602
COL_023784,252258000390,COL,INSTITUCION EDUCATIVA AGROPECUARIA INGA DE APONTE,,0123,sede_principal,public,Colombia,Nariño,El Tablón De Gómez,,rural,,,1.39,-77.03,official_emis,approximate,open,252258000390
COL_023785,252083000201,COL,INSTITUCION EDUCATIVA AGROPECUARIA LA ESPERANZA,,0123,sede_principal,public,Colombia,Nariño,Belen,,rural,,,1.59,-77.03,official_emis,approximate,open,252083000201
COL_023786,252720000074,COL,INSTITUCION EDUCATIVA AGROPECUARIA LA FLORESTA,,0123,sede_principal,public,Colombia,Nariño,Sapuyes,,rural,,,1.04,-77.62,official_emis,approximate,open,252720000074
COL_023787,252560000340,COL,INSTITUCION EDUCATIVA AGROPECUARIA LUIS ANTONIO MONTERO,,0123,sede_principal,public,Colombia,Nariño,Potosí,,rural,,,0.76,-77.61,official_emis,approximate,open,252560000340
COL_023788,252354000341,COL,INSTITUCION EDUCATIVA AGROPECUARIA SANTA ANA,,0123,sede_principal,public,Colombia,Nariño,Imues,,rural,,,1.06,-77.5,official_emis,approximate,open,252354000341
COL_023789,252678001154,COL,INSTITUCION EDUCATIVA AGROPECUARIA SIMON ALVAREZ,,0123,sede_principal,public,Colombia,Nariño,Samaniego,,rural,,,1.44,-77.59,official_emis,approximate,open,252678001154
COL_023790,252233000425,COL,INSTITUCION EDUCATIVA AGROPECUARIO SANTA ROSA,,0123,sede_principal,public,Colombia,Nariño,Cumbitara,,rural,,,1.66,-77.57,official_emis,approximate,open,252233000425
COL_023791,208436000171,COL,INSTITUCION EDUCATIVA AGROPISCICOLA DE LAS COMPUERTAS - SEDE PRINCIPAL,,0123,sede_principal,public,Colombia,Atlántico,Manatí,,rural,,,10.41,-75.07,official_emis,approximate,open,208436000171
COL_023792,217433000314,COL,INSTITUCION EDUCATIVA AGUABONITA - SEDE PRINCIPAL,,0123,sede_principal,public,Colombia,Caldas,Manzanares,,rural,,,5.2,-75.12,official_emis,approximate,open,217433000314
COL_023793,217486000731,COL,INSTITUCION EDUCATIVA AGUACATAL - SEDE PRINCIPAL,,0123,sede_principal,public,Colombia,Caldas,Neira,,rural,,,5.19,-75.57,official_emis,approximate,open,217486000731
COL_023794,217272000203,COL,INSTITUCION EDUCATIVA AGUADITA GRANDE,,0123,sede_anexa,public,Colombia,Caldas,Filadelfia,,rural,,,5.28,-75.56,official_emis,approximate,open,217272000131
COL_023795,268498000161,COL,INSTITUCION EDUCATIVA AGUAFRIA,,0123,sede_principal,public,Colombia,Santander,Ocamonte,,rural,,,6.37,-73.14,official_emis,approximate,open,268498000161
COL_023796,268152000068,COL,INSTITUCION EDUCATIVA AGUATENDIDA,,0123,sede_principal,public,Colombia,Santander,Carcasí,,rural,,,6.65,-72.56,official_emis,approximate,open,268152000068
COL_023797,176001029411,COL,INSTITUCION EDUCATIVA AGUSTIN NIETO CABALLERO,,0123,sede_principal,public,Colombia,Valle del Cauca,Cali,,urban,,,3.42,-76.52,official_emis,approximate,open,176001029411
COL_023798,176001001681,COL,INSTITUCION EDUCATIVA ALBERTO CARVAJAL BORRERO,,0123,sede_principal,public,Colombia,Valle del Cauca,Cali,,urban,,,3.44,-76.49,official_emis,approximate,open,176001001681
COL_023799,113001005358,COL,INSTITUCION EDUCATIVA ALBERTO E. FERNANDEZ BAENA,,0123,sede_principal,public,Colombia,Bolívar,Cartagena De Indias,,urban,,,10.38,-75.49,official_emis,approximate,open,113001005358
COL_023800,108758000228,COL,INSTITUCION EDUCATIVA ALBERTO PUMAREJO,,0123,sede_principal,public,Colombia,Atlántico,Soledad,,urban,,,10.91,-74.77,official_emis,approximate,open,108758000228
COL_023801,217050000400,COL,INSTITUCION EDUCATIVA ALEGRIAS - SEDE PRINCIPAL,,0123,sede_principal,public,Colombia,Caldas,Aranzazu,,rural,,,5.31,-75.49,official_emis,approximate,open,217050000400
COL_023802,105266000363,COL,INSTITUCION EDUCATIVA ALEJANDRO VELEZ BARRIENTOS,,0123,sede_principal,public,Colombia,Antioquia,Envigado,,urban,,,6.17,-75.59,official_emis,approximate,open,105266000363
COL_023803,152356000204,COL,INSTITUCION EDUCATIVA ALFONSO LOPEZ,,0123,sede_principal,public,Colombia,Nariño,Ipiales,,urban,,,0.82,-77.63,official_emis,approximate,open,152356000204
COL_023804,117380000843,COL,INSTITUCION EDUCATIVA ALFONSO LOPEZ - SEDE PRINCIPAL,,0123,sede_principal,public,Colombia,Caldas,La Dorada,,urban,,,5.47,-74.67,official_emis,approximate,open,117380000843
COL_023805,176001040101,COL,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,,0123,sede_principal,public,Colombia,Valle del Cauca,Cali,,urban,,,3.45,-76.48,official_emis,approximate,open,176001040101
COL_023806,195001001111,COL,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,,0123,sede_principal,public,Colombia,Guaviare,San José Del Guaviare,,urban,,,2.57,-72.64,official_emis,approximate,open,195001001111
COL_023807,144847000793,COL,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,,0123,sede_principal,public,Colombia,La Guajira,Uribia,,urban,,,11.72,-72.27,official_emis,approximate,open,144847000793
COL_023808,225386000176,COL,INSTITUCION EDUCATIVA ALTO DEL FRISOL,,0123,sede_anexa,public,Colombia,Cundinamarca,La Mesa,,rural,,,4.69,-74.46,official_emis,approximate,open,225386000605
COL_023809,217042000883,COL,INSTITUCION EDUCATIVA ALTO NUBIA - SEDE PRINCIPAL,,0123,sede_principal,public,Colombia,Caldas,Anserma,,rural,,,5.24,-75.76,official_emis,approximate,open,217042000883
COL_023810,170001800003,COL,INSTITUCION EDUCATIVA ALTOS DE LA SABANA - SEDE PRINCIPAL,,0123,sede_principal,public,Colombia,Sucre,Sincelejo,,urban,,,9.32,-75.41,official_emis,approximate,open,170001800003
COL_023811,170001003855,COL,INSTITUCION EDUCATIVA ALTOS DEL ROSARIO,,0123,sede_principal,public,Colombia,Sucre,Sincelejo,,urban,,,9.32,-75.4,official_emis,approximate,open,170001003855
COL_023812,176001011163,COL,INSTITUCION EDUCATIVA ALVARO ECHEVERRY - SEDE PRINCIPAL,,0123,sede_principal,public,Colombia,Valle del Cauca,Cali,,urban,,,3.38,-76.55,official_emis,approximate,open,176001011163
COL_023813,113001000348,COL,INSTITUCION EDUCATIVA AMBIENTALISTA DE CARTAGENA,,0123,sede_principal,public,Colombia,Bolívar,Turbaco,,urban,,,10.38,-75.46,official_emis,approximate,open,113001000348
COL_023814,113001000739,COL,INSTITUCION EDUCATIVA ANA MARIA VELEZ DE TRUJILLO,,0123,sede_principal,public,Colombia,Bolívar,Cartagena De Indias,,urban,,,10.43,-75.53,official_emis,approximate,open,113001000739
COL_023815,252227000162,COL,INSTITUCION EDUCATIVA ANDES DE CUAICAL,,0123,sede_principal,public,Colombia,Nariño,Cumbal,,rural,,,0.91,-77.83,official_emis,approximate,open,252227000162
COL_023816,120001800065,COL,INSTITUCION EDUCATIVA ANDRES NICOLAS ESCOBAR ESCOBAR - SEDE PRINCIPAL,,0123,sede_principal,public,Colombia,Cesar,Valledupar,,urban,,,10.43,-73.26,official_emis,approximate,open,120001800065
COL_023817,123660000075,COL,INSTITUCION EDUCATIVA ANDRES RODRIGUEZ B.,,0123,sede_principal,public,Colombia,Córdoba,Sahagún,,urban,,,8.95,-75.43,official_emis,approximate,open,123660000075
COL_023818,150001005903,COL,INSTITUCION EDUCATIVA ANTHONY A PHIPPS,,0123,sede_principal,public,Colombia,Meta,Villavicencio,,urban,,,4.14,-73.63,official_emis,approximate,open,150001005903
COL_023819,108433000027,COL,INSTITUCION EDUCATIVA ANTONIA SANTOS,,0123,sede_principal,public,Colombia,Atlántico,Malambo,,urban,,,10.86,-74.77,official_emis,approximate,open,108433000027
COL_023820,208638000237,COL,INSTITUCION EDUCATIVA ANTONIA SANTOS,,0123,sede_principal,public,Colombia,Atlántico,Sabanalarga,,rural,,,10.62,-74.92,official_emis,approximate,open,208638000237
COL_023821,113001005374,COL,INSTITUCION EDUCATIVA ANTONIA SANTOS,,0123,sede_principal,public,Colombia,Bolívar,Cartagena De Indias,,urban,,,10.38,-75.49,official_emis,approximate,open,113001005374
COL_023822,170001000180,COL,INSTITUCION EDUCATIVA ANTONIO  LENIS,,0123,sede_principal,public,Colombia,Sucre,Sincelejo,,urban,,,9.3,-75.4,official_emis,approximate,open,170001000180
COL_023823,173349000263,COL,INSTITUCION EDUCATIVA ANTONIO HERRAN ZALDUA - SEDE PRINCIPAL,,0123,sede_principal,public,Colombia,Cundinamarca,Guaduas,,urban,,,5.23,-74.73,official_emis,approximate,open,173349000263
COL_023824,105360000296,COL,INSTITUCION EDUCATIVA ANTONIO J DE SUCRE,,0123,sede_principal,public,Colombia,Antioquia,Itagüí,,urban,,,6.17,-75.62,official_emis,approximate,open,105360000296
COL_023825,217444000821,COL,INSTITUCION EDUCATIVA ANTONIO MARIA HINCAPIE - SEDE PRINCIPAL,,0123,sede_principal,public,Colombia,Caldas,Marquetalia,,rural,,,5.32,-75.02,official_emis,approximate,open,217444000821
COL_023826,113001005544,COL,INSTITUCION EDUCATIVA ANTONIO NARI?O,,0123,sede_principal,public,Colombia,Bolívar,Cartagena De Indias,,urban,,,10.42,-75.52,official_emis,approximate,open,113001005544
COL_023827,150001001118,COL,INSTITUCION EDUCATIVA ANTONIO NARIÑO,,0123,sede_principal,public,Colombia,Meta,Villavicencio,,urban,,,4.16,-73.65,official_emis,approximate,open,150001001118
COL_023828,108758000091,COL,INSTITUCION EDUCATIVA ANTONIO RAMON MORENO,,0123,sede_principal,public,Colombia,Atlántico,Soledad,,urban,,,10.93,-74.76,official_emis,approximate,open,108758000091
COL_023829,150001005814,COL,INSTITUCION EDUCATIVA ANTONIO RICAURTE CASD,,0123,sede_principal,public,Colombia,Meta,Villavicencio,,urban,,,4.14,-73.62,official_emis,approximate,open,150001005814
COL_023830,268773000118,COL,INSTITUCION EDUCATIVA ARALES,,0123,sede_principal,public,Colombia,Santander,Sucre,,rural,,,6.05,-73.95,official_emis,approximate,open,268773000118
COL_023831,223660000649,COL,INSTITUCION EDUCATIVA ARENAS DEL NORTE,,0123,sede_principal,public,Colombia,Córdoba,Sahagún,,rural,,,8.98,-75.5,official_emis,approximate,open,223660000649
COL_023832,252215000451,COL,INSTITUCION EDUCATIVA ARRAYANES,,0123,sede_principal,public,Colombia,Nariño,Córdoba,,rural,,,0.85,-77.54,official_emis,approximate,open,252215000451
COL_023833,113001000143,COL,INSTITUCION EDUCATIVA ARROYO DE PIEDRA,,0123,sede_principal,public,Colombia,Bolívar,Cartagena De Indias,,rural,,,10.61,-75.45,official_emis,approximate,open,113001000143
COL_023834,208421000042,COL,INSTITUCION EDUCATIVA ARROYO DE PIEDRA EL BUEN PASTOR,,0123,sede_principal,public,Colombia,Atlántico,Luruaco,,rural,,,10.63,-75.1,official_emis,approximate,open,208421000042
COL_023835,105360000628,COL,INSTITUCION EDUCATIVA AVELINO SALDARRIAGA,,0123,sede_principal,public,Colombia,Antioquia,Itagüí,,urban,,,6.17,-75.62,official_emis,approximate,open,105360000628
COL_023836,105360000903,COL,INSTITUCION EDUCATIVA AVELINO SEDE UNION,,0123,sede_anexa,public,Colombia,Antioquia,Itagüí,,urban,,,6.17,-75.62,official_emis,approximate,open,105360000628
COL_023837,223660000592,COL,INSTITUCION EDUCATIVA BAJO GRANDE,,0123,sede_principal,public,Colombia,Córdoba,Sahagún,,rural,,,8.74,-75.53,official_emis,approximate,open,223660000592
COL_023838,252560000030,COL,INSTITUCION EDUCATIVA BAJO SINAI,,0123,sede_principal,public,Colombia,Nariño,Potosí,,rural,,,0.82,-77.52,official_emis,approximate,open,252560000030
COL_023839,117174000314,COL,INSTITUCION EDUCATIVA BARTOLOME MITRE - SEDE PRINCIPAL,,0123,sede_principal,public,Colombia,Caldas,Chinchiná,,urban,,,4.98,-75.6,official_emis,approximate,open,117174000314
COL_023840,176001003161,COL,INSTITUCION EDUCATIVA BARTOLOMÉ LOBOGUERRERO - SEDE PRINCIPAL,,0123,sede_principal,public,Colombia,Valle del Cauca,Cali,,urban,,,3.44,-76.49,official_emis,approximate,open,176001003161
COL_023841,252250000072,COL,INSTITUCION EDUCATIVA BASICA RURAL SAN JOSE DEL TAPAJE,,0123,sede_principal,public,Colombia,Nariño,El Charco,,rural,,,2.09,-78.11,official_emis,approximate,open,252250000072
COL_023842,223807002511,COL,INSTITUCION EDUCATIVA BATATA,,0123,sede_principal,public,Colombia,Córdoba,Tierralta,,rural,,,8.03,-76.34,official_emis,approximate,open,223807002511
COL_023843,108433000779,COL,INSTITUCION EDUCATIVA BELLAVISTA,,0123,sede_principal,public,Colombia,Atlántico,Malambo,,urban,,,10.85,-74.78,official_emis,approximate,open,108433000779
COL_023844,217662001952,COL,INSTITUCION EDUCATIVA BERLIN - SEDE PRINCIPAL,,0123,sede_principal,public,Colombia,Caldas,Samana,,rural,,,5.66,-74.96,official_emis,approximate,open,217662001952
COL_023845,113001013814,COL,INSTITUCION EDUCATIVA BERTHA GEDEON DE BALADI,,0123,sede_principal,public,Colombia,Bolívar,Cartagena De Indias,,urban,,,10.41,-75.51,official_emis,approximate,open,113001013814
COL_023846,223001001239,COL,INSTITUCION EDUCATIVA BESITO BOLAO,,0123,sede_principal,public,Colombia,Córdoba,Montería,,rural,,,8.75,-75.81,official_emis,approximate,open,223001001239
