geo_id,source_id,country,school_name,school_name_romanized,isced_level,school_type,sector,adm0,adm1,adm2,adm3,urban_rural,ghsl_smod_code,ghsl_urban_rural,latitude,longitude,coordinate_source,coordinate_precision,status
GTM_010137,12-15-0718-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.930068,-92.11663,official_emis,exact,open
GTM_010138,12-15-0719-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.86157,-92.123778,official_emis,exact,open
GTM_010139,12-15-0720-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.903763,-92.13374,official_emis,exact,open
GTM_010140,12-15-0722-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.906129,-92.048695,official_emis,exact,open
GTM_010141,12-15-0737-45,GTM,INEB JORGE RAFAEL CASTILLO ROBLERO,,2,Basico,public,Guatemala,San Marcos,Malacatán,,urban,,,14.912381,-92.058254,official_emis,exact,open
GTM_010142,12-15-0737-46,GTM,INSTITUTO NORMAL MIXTO,,3,Diversificado,public,Guatemala,San Marcos,Malacatán,,urban,,,14.919079,-92.106201,admin_centroid,approximate,open
GTM_010143,12-15-1097-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.957692,-92.059134,official_emis,exact,open
GTM_010144,12-15-1098-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.952292,-92.133723,official_emis,exact,open
GTM_010145,12-15-1122-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.971295,-92.065016,official_emis,exact,open
GTM_010146,12-15-1285-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.801744,-92.146515,official_emis,exact,open
GTM_010147,12-15-1287-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.927245,-92.108878,official_emis,exact,open
GTM_010148,12-15-2808-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.927245,-92.108878,official_emis,exact,open
GTM_010149,12-15-2809-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.899115,-92.080165,official_emis,exact,open
GTM_010150,12-15-3064-43,GTM,EOUN MAGDALENA MERIDA DE MORALES,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,urban,,,14.910807,-92.056232,official_emis,exact,open
GTM_010151,12-15-3252-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.964187,-92.091447,official_emis,exact,open
GTM_010152,12-15-3692-45,GTM,IEBC,,2,Basico,public,Guatemala,San Marcos,Ayutla,,rural,,,14.794868,-92.137854,official_emis,exact,open
GTM_010153,12-15-3928-45,GTM,INSTITUTO DE EDUCACION BASICA POR COOPERATIVA,,2,Basico,public,Guatemala,San Marcos,Malacatán,,rural,,,14.82757,-92.152993,official_emis,exact,open
GTM_010154,12-15-4227-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.849102,-92.149982,official_emis,exact,open
GTM_010155,12-15-4325-45,GTM,IEBC INSTITUTO BASICO POR EL SISTEMA DE COOPERATIVA,,2,Basico,public,Guatemala,San Marcos,Malacatán,,rural,,,14.919079,-92.106201,admin_centroid,approximate,open
GTM_010156,12-15-4345-45,GTM,INEB DE TELESECUNDARIA,,2,Basico,public,Guatemala,San Marcos,Malacatán,,rural,,,14.919079,-92.106201,admin_centroid,approximate,open
GTM_010157,12-15-4389-45,GTM,INEB DE TELESECUNDARIA,,2,Basico,public,Guatemala,San Marcos,Malacatán,,rural,,,14.919079,-92.106201,admin_centroid,approximate,open
GTM_010158,12-15-4637-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.965052,-92.072725,official_emis,exact,open
GTM_010159,12-15-4677-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.847411,-92.13522,official_emis,exact,open
GTM_010160,12-15-4850-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.966224,-92.058538,official_emis,exact,open
GTM_010161,12-15-5135-45,GTM,INEB DE TELESECUNDARIA,,2,Basico,public,Guatemala,San Marcos,Malacatán,,rural,,,14.919079,-92.106201,admin_centroid,approximate,open
GTM_010162,12-15-5286-45,GTM,INEB DE TELESECUNDARIA,,2,Basico,public,Guatemala,San Marcos,Malacatán,,rural,,,14.919079,-92.106201,admin_centroid,approximate,open
GTM_010163,12-15-5287-45,GTM,INEB DE TELESECUNDARIA,,2,Basico,public,Guatemala,San Marcos,Malacatán,,rural,,,14.919079,-92.106201,admin_centroid,approximate,open
GTM_010164,12-15-5289-45,GTM,INEB DE TELESECUNDARIA,,2,Basico,public,Guatemala,San Marcos,Malacatán,,rural,,,14.919079,-92.106201,admin_centroid,approximate,open
GTM_010165,12-15-5290-45,GTM,INEB DE TELESECUNDARIA,,2,Basico,public,Guatemala,San Marcos,Malacatán,,rural,,,14.919079,-92.106201,admin_centroid,approximate,open
GTM_010166,12-15-5291-45,GTM,INEB DE TELESECUNDARIA,,2,Basico,public,Guatemala,San Marcos,Malacatán,,rural,,,14.919079,-92.106201,admin_centroid,approximate,open
GTM_010167,12-15-5311-43,GTM,ESCUELA OFICIAL RURAL MIXTA,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.919079,-92.106201,admin_centroid,approximate,open
GTM_010168,12-15-5312-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.919079,-92.106201,admin_centroid,approximate,open
GTM_010169,12-15-5317-45,GTM,INEB DE TELESECUNDARIA,,2,Basico,public,Guatemala,San Marcos,Malacatán,,rural,,,14.919079,-92.106201,admin_centroid,approximate,open
GTM_010170,12-15-5377-45,GTM,IEBC DE ENSEÑANZA,,2,Basico,public,Guatemala,San Marcos,Malacatán,,rural,,,14.919079,-92.106201,admin_centroid,approximate,open
GTM_010171,12-15-5419-45,GTM,INEB DE TELESECUNDARIA,,2,Basico,public,Guatemala,San Marcos,Malacatán,,rural,,,14.919079,-92.106201,admin_centroid,approximate,open
GTM_010172,12-16-0012-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.857773,-92.068546,official_emis,exact,open
GTM_010173,12-16-0013-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.834218,-92.058573,official_emis,exact,open
GTM_010174,12-16-0014-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.891681,-92.024673,official_emis,exact,open
GTM_010175,12-16-0015-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.902781,-92.022168,official_emis,exact,open
GTM_010176,12-16-0016-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.811846,-92.074848,official_emis,exact,open
GTM_010177,12-16-0017-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.823039,-92.109426,official_emis,exact,open
GTM_010178,12-16-0018-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.857454,-92.037337,official_emis,exact,open
GTM_010179,12-16-0019-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.852822,-92.067034,official_emis,exact,open
GTM_010180,12-16-0020-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.815038,-92.070587,official_emis,exact,open
GTM_010181,12-16-0021-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.892405,-92.033287,official_emis,exact,open
GTM_010182,12-16-0022-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.847094,-92.081548,official_emis,exact,open
GTM_010183,12-16-0024-45,GTM,INEB,,2,Basico,public,Guatemala,San Marcos,Catarina,,urban,,,14.846853,-92.070046,admin_centroid,approximate,open
GTM_010184,12-16-0025-45,GTM,INEB DE TELESECUNDARIA,,2,Basico,public,Guatemala,San Marcos,Catarina,,rural,,,14.846853,-92.070046,admin_centroid,approximate,open
GTM_010185,12-16-0026-46,GTM,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,,3,Diversificado,public,Guatemala,San Marcos,Catarina,,urban,,,14.846853,-92.070046,admin_centroid,approximate,open
GTM_010186,12-16-0027-46,GTM,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,,3,Diversificado,public,Guatemala,San Marcos,Catarina,,rural,,,14.846853,-92.070046,admin_centroid,approximate,open
GTM_010187,12-16-0032-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.846853,-92.070046,admin_centroid,approximate,open
GTM_010188,12-16-0036-45,GTM,INSTITUTO DE EDUCACION BASICA POR COOPERATIVA,,2,Basico,public,Guatemala,San Marcos,Catarina,,rural,,,14.846853,-92.070046,admin_centroid,approximate,open
GTM_010189,12-16-0744-43,GTM,EOUM SOFIA L. VDA. DE BARRIOS,,1,Primaria,public,Guatemala,San Marcos,Catarina,,urban,,,14.856558,-92.076647,official_emis,exact,open
GTM_010190,12-16-0746-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.83596,-92.084652,official_emis,exact,open
GTM_010191,12-16-0747-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.881468,-92.068677,official_emis,exact,open
GTM_010192,12-16-0748-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.881972,-92.041857,official_emis,exact,open
GTM_010193,12-16-0749-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.871837,-92.035163,official_emis,exact,open
GTM_010194,12-16-0750-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.891879,-92.050245,official_emis,exact,open
GTM_010195,12-16-0751-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.803923,-92.071806,official_emis,exact,open
GTM_010196,12-16-0752-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.848955,-92.047821,official_emis,exact,open
GTM_010197,12-16-0753-43,GTM,EORM JULIO BRAVO GRAMAJO,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.870547,-92.075472,official_emis,exact,open
GTM_010198,12-16-0754-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.84968,-92.088452,official_emis,exact,open
