geo_id,source_id,country,school_name,school_name_romanized,isced_level,school_type,sector,adm0,adm1,adm2,adm3,urban_rural,ghsl_smod_code,ghsl_urban_rural,latitude,longitude,coordinate_source,coordinate_precision,status
BHR_000183,324,BHR,مدرسة الشيخ عبدالعزيز بن محمد الثانوية للبنين,SHAIKH ABDULAZIZ BIN MUHAMMAD SECONDARY BOYS SCHOOL,3,PUBLIC SCHOOLS - BOYS,public,Bahrain,Capital Governorate,,336,,,,26.20965298,50.5923111,official_emis,exact,open
BHR_000184,325,BHR,مدرسة الشيخ عبدالله بن عيسى الصناعية الثانوية للبنين,SHAIKH ABDULLAH BIN ISA SECONDARY TECHNICAL BOYS SCHOOL,3,PUBLIC SCHOOLS - BOYS,public,Bahrain,Southern Governorate,,841,,,,26.1615155299999,50.5440280099999,official_emis,exact,open
BHR_000185,326,BHR,مدرسة الشيخ عيسى بن علي الثانوية للبنين,SHAIKH ISA BIN ALI SECONDARY BOYS SCHOOL,3,PUBLIC SCHOOLS - BOYS,public,Bahrain,Southern Governorate,,841,,,,26.16154905,50.5437658399999,official_emis,exact,open
BHR_000186,327,BHR,معهد الشيخ خليفة للتكنولوجيا,SHAIKH KHALIFA TECHNOLOGY INSTITUTE,,PUBLIC SCHOOLS - BOYS,public,Bahrain,Muharraq Governorate,,228,,,,26.26535485,50.6017744999999,official_emis,exact,open
BHR_000187,328,BHR,مدرسة الشيخ محمد بن عيسى الابتدائية للبنين,SHAIKH MUHAMMAD BIN ISA PRIMARY BOYS SCHOOL,1,PUBLIC SCHOOLS - BOYS,public,Bahrain,Muharraq Governorate,,209,,,,26.2537683599999,50.6128510599999,official_emis,exact,open
BHR_000188,329,BHR,مدرسة سمو الشيخ محمد بن خليفة آل خليفة الابتدائية الاعدادية للبنين,SHAIKH MUHAMMAD BIN KHALIFA AAL KHALIFA PRIMARY & INTERMEDIATE BOYS SCHOOL,1|2,PUBLIC SCHOOLS - BOYS,public,Bahrain,Northern Governorate,,552,,,,26.2133052199999,50.4471881999999,official_emis,exact,open
BHR_000189,423,BHR,مدرسة سترة الاعدادية للبنات,SITRA INTERMEDIATE GIRLS SCHOOL,2,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Capital Governorate,,608,,,,26.15436001,50.61940931,official_emis,exact,open
BHR_000190,330,BHR,مدرسة سترة الابتدائية للبنين,SITRA PRIMARY BOYS SCHOOL,1,PUBLIC SCHOOLS - BOYS,public,Bahrain,Capital Governorate,,605,,,,26.16135208,50.6171993,official_emis,exact,open
BHR_000191,424,BHR,مدرسة سترة الابتدائية للبنات,SITRA PRIMARY GIRLS SCHOOL,1,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Capital Governorate,,604,,,,26.1692473399999,50.60760573,official_emis,exact,open
BHR_000192,425,BHR,مدرسة سترة الثانوية للبنات,SITRA SECONDARY GIRLS SCHOOL,3,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Capital Governorate,,609,,,,26.1644957,50.62895133,official_emis,exact,open
BHR_000193,426,BHR,مدرسة سمية الابتدائية للبنات,SUMAYAH PRIMARY GIRLS SCHOOL,1,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Capital Governorate,,312,,,,26.22358686,50.5682525699999,official_emis,exact,open
BHR_000194,331,BHR,مدرسة طارق بن زياد الاعدادية للبنين ,TARIQ BIN ZIYAD INTERMEDIATE BOYS SCHOOL,2,PUBLIC SCHOOLS - BOYS,public,Bahrain,Muharraq Governorate,,204,,,,26.25805902,50.6190315799999,official_emis,exact,open
BHR_000195,332,BHR,مدرسة توبلي الابتدائية للبنين,TUBLI PRIMARY BOYS SCHOOL,1,PUBLIC SCHOOLS - BOYS,public,Bahrain,Capital Governorate,,709,,,,26.180253,50.5517486899999,official_emis,exact,open
BHR_000196,427,BHR,مدرسة توبلي الابتدائية للبنات,TUBLI PRIMARY GIRLS SCHOOL,1,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Capital Governorate,,705,,,,26.18173446,50.54801329,official_emis,exact,open
BHR_000197,428,BHR,مدرسة طليطلة الابتدائية للبنات,TULAITOLA PRIMARY GIRLS SCHOOL,1,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Northern Governorate,,1211,,,,26.08904763,50.50629021,official_emis,exact,open
BHR_000198,429,BHR,مدرسة أم القرى الابتدائية الاعدادية للبنات,UMM AL QURRA PRIMARY INTERMEDIATE GIRLS SCHOOL,1|2,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Capital Governorate,,644,,,,26.13817445,50.6022231299999,official_emis,exact,open
BHR_000199,333,BHR,مدرسة أم الحصم الابتدائية للبنين,UMM ALHASSAM PRIMARY BOYS SCHOOL,1,PUBLIC SCHOOLS - BOYS,public,Bahrain,Capital Governorate,,337,,,,26.2049548299999,50.5944980599999,official_emis,exact,open
BHR_000200,430,BHR,مدرسة أم أيمن الابتدائية للبنات,UMM AYMAN PRIMARY GIRLS SCHOOL,1,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Capital Governorate,,318,,,,26.2320357999999,50.59021554,official_emis,exact,open
BHR_000201,431,BHR,مدرسة أم كلثوم الاعدادية للبنات,UMM KALTHOOM INTERMEDIATE GIRLS SCHOOL,2,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Capital Governorate,,815,,,,26.15891645,50.56831307,official_emis,exact,open
BHR_000202,432,BHR,مدرسة أم سلمة الاعدادية للبنات ,UMM SALAMAH INTERMEDIATE GIRLS SCHOOL,2,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Capital Governorate,,320,,,,26.22619216,50.59724656,official_emis,exact,open
BHR_000203,433,BHR,مدرسة الرفاع الغربي الاعدادية للبنات,WEST RIFFA INTERMEDIATE GIRLS SCHOOL,2,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Southern Governorate,,910,,,,26.12091316,50.54556163,official_emis,exact,open
BHR_000204,334,BHR,مدرسة الرفاع الغربي الابتدائية للبنين,WEST RIFFA PRIMARY BOYS SCHOOL,1,PUBLIC SCHOOLS - BOYS,public,Bahrain,Southern Governorate,,910,,,,26.1258532,50.5472446699999,official_emis,exact,open
BHR_000205,434,BHR,مدرسة الرفاع الغربي الابتدائية للبنات,WEST RIFFA PRIMARY GIRLS SCHOOL,1,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Southern Governorate,,908,,,,26.11991416,50.5405969799999,official_emis,exact,open
BHR_000206,435,BHR,مدرسة الرفاع الغربي الثانوية للبنات,WEST RIFFA SECONDARY GIRLS SCHOOL,3,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Southern Governorate,,912,,,,26.12931361,50.5461517299999,official_emis,exact,open
BHR_000207,436,BHR,مدرسة يثرب الاعدادية للبنات,YATHREB INTERMEDIATE GIRLS SCHOOL,2,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Northern Governorate,,1218,,,,26.10743731,50.5078276699999,official_emis,exact,open
BHR_000208,437,BHR,مدرسة زينب الاعدادية للبنات,ZAINAB INTERMEDIATE GIRLS SCHOOL,2,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Northern Governorate,,524,,,,26.22813508,50.47822619,official_emis,exact,open
BHR_000209,438,BHR,مدرسة زنوبيا الاعدادية للبنات,ZANOOBIA INTERMEDIATE GIRLS SCHOOL,2,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Muharraq Governorate,,202,,,,26.26157701,50.6195688399999,official_emis,exact,open
BHR_000210,439,BHR,مدرسة زبيدة الابتدائية للبنات,ZUBAIDA PRIMARY GIRLS SCHOOL,1,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Muharraq Governorate,,216,,,,26.24501966,50.6173263499999,official_emis,exact,open
BHR_000211,339,BHR,مدرسة عائشة أم المؤمنين الاعدادية للبنات,ʻAISHA UMM AL MOAMININ INTERMEDIATE GIRLS SCHOOL,2,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Capital Governorate,,305,,,,26.2329471,50.58136933,official_emis,exact,open
