geo_id,source_id,lby_reliable
LBY_002442,TU-011,Reliable
LBY_002443,MU-183,Reliable
LBY_002444,DA-177,Reliable
LBY_002445,WS-069,Reliable
LBY_002446,JU-040,Reliable
LBY_002447,SA-059,Reliable
LBY_002448,JA-184,Reliable
LBY_002449,JU-064,Reliable
LBY_002450,KU-035,Reliable
LBY_002451,JA-158,Reliable
LBY_002452,TR-514,Reliable
LBY_002453,DA-161,Reliable
LBY_002454,DA-075,Reliable
LBY_002455,DA-023,Reliable
LBY_002456,MI-529,Reliable
LBY_002457,BI-213,Reliable
LBY_002458,MU-182,Reliable
LBY_002459,DA-124,Reliable
LBY_002460,DA-176,Reliable
LBY_002461,AJ-002,Reliable
LBY_002462,DA-098,Reliable
LBY_002463,NA-003,Reliable
LBY_002464,TR-370,Reliable
LBY_002465,MU-309,Reliable
LBY_002466,WM-329,Reliable
LBY_002467,DA-081,Reliable
LBY_002468,MI-025,Reliable
LBY_002469,KU-081,Reliable
LBY_002470,KU-080,Reliable
LBY_002471,JA-259,Reliable
LBY_002472,MU-311,Reliable
LBY_002473,MU-181,Reliable
LBY_002474,WH-017,Reliable
LBY_002475,MI-158,Reliable
LBY_002476,KU-082,Reliable
LBY_002477,JU-032,Reliable
LBY_002478,JU-062,Reliable
LBY_002479,WH-018,Reliable
LBY_002480,WS-071,Reliable
LBY_002481,MI-038,Reliable
LBY_002482,MI-103,Reliable
LBY_002483,JU-031,Reliable
LBY_002484,JU-061,Reliable
LBY_002485,JA-031,Reliable
LBY_002486,JA-108,Reliable
LBY_002487,TR-565,Reliable
LBY_002488,JA-032,Reliable
LBY_002489,JA-182,Reliable
LBY_002490,JA-176,Reliable
LBY_002491,WM-188,Reliable
LBY_002492,MA-206,Reliable
LBY_002493,MA-064,Reliable
LBY_002494,WH-014,Reliable
LBY_002495,KU-037,Reliable
LBY_002496,WM-049,Reliable
LBY_002497,MI-276,Reliable
LBY_002498,MA-074,Reliable
LBY_002499,MU-142,Reliable
LBY_002500,WM-107,Reliable
LBY_002501,MI-213,Reliable
LBY_002502,WM-373,Reliable
LBY_002503,JA-263,Reliable
LBY_002504,MI-373,Reliable
LBY_002505,NA-109,Reliable
LBY_002506,MI-374,Reliable
LBY_002507,WM-150,Reliable
LBY_002508,MU-409,Reliable
LBY_002509,MI-277,Reliable
LBY_002510,WM-190,Reliable
LBY_002511,MI-326,Reliable
LBY_002512,NA-108,Reliable
LBY_002513,MU-410,Reliable
LBY_002514,MU-380,Reliable
LBY_002515,MI-476,Reliable
LBY_002516,ZA-043,Reliable
LBY_002517,ZA-044,Reliable
LBY_002518,WM-012,Reliable
LBY_002519,MI-013,Reliable
LBY_002520,DA-107,Reliable
LBY_002521,DA-171,Reliable
LBY_002522,WM-417,Reliable
LBY_002523,MI-541,Reliable
LBY_002524,AJ-026,Reliable
LBY_002525,GM-096,Unrelaible
LBY_002526,TU-063,Reliable
LBY_002527,MI-183,Reliable
LBY_002528,MU-412,Reliable
LBY_002529,MO-029,Reliable
LBY_002530,GM-094,Reliable
LBY_002531,GM-070,Reliable
LBY_002532,DA-049,Reliable
LBY_002533,GM-086,Reliable
LBY_002534,TR-261,Unrelaible
LBY_002535,WM-084,Reliable
LBY_002536,MU-240,Reliable
LBY_002537,KU-052,Reliable
LBY_002538,TR-042,Reliable
LBY_002539,MU-117,Reliable
LBY_002540,BI-477,Reliable
LBY_002541,BI-118,Reliable
LBY_002542,MU-141,Reliable
LBY_002543,JA-055,Reliable
LBY_002544,JA-013,Reliable
LBY_002545,JA-231,Reliable
LBY_002546,GM-126,Reliable
LBY_002547,ZA-132,Reliable
LBY_002548,DA-090,Reliable
LBY_002549,MI-189,Reliable
LBY_002550,SI-008,Reliable
LBY_002551,MI-090,Reliable
LBY_002552,MU-260,Reliable
LBY_002553,GM-119,Reliable
LBY_002554,TU-071,Reliable
LBY_002555,MU-411,Reliable
LBY_002556,NA-074,Reliable
LBY_002557,MI-381,Reliable
LBY_002558,BI-193,Reliable
LBY_002559,SI-045,Reliable
LBY_002560,MI-536,Reliable
LBY_002561,WM-353,Reliable
LBY_002562,WM-410,Reliable
LBY_002563,MA-159,Reliable
LBY_002564,ZA-217,Reliable
LBY_002565,MI-520,Reliable
LBY_002566,GM-228,Reliable
LBY_002567,GM-185,Reliable
LBY_002568,BI-271,Reliable
LBY_002569,WA-402,Reliable
LBY_002570,BI-220,Reliable
LBY_002571,MA-094,Reliable
LBY_002572,MI-390,Reliable
LBY_002573,MO-061,Reliable
LBY_002574,MO-108,Reliable
LBY_002575,GM-132,Reliable
LBY_002576,GM-153,Unrelaible
LBY_002577,MU-374,Reliable
LBY_002578,BI-013,Reliable
LBY_002579,KU-063,Reliable
LBY_002580,BI-017,Reliable
LBY_002581,TR-049,Reliable
LBY_002582,KU-208,Reliable
LBY_002583,SI-058,Reliable
LBY_002584,KU-096,Reliable
LBY_002585,ZA-075,Reliable
LBY_002586,MU-123,Reliable
LBY_002587,JU-025,Reliable
LBY_002588,SA-098,Reliable
LBY_002589,SA-054,Reliable
LBY_002590,TU-021,Reliable
LBY_002591,JU-060,Reliable
LBY_002592,WM-212,Reliable
LBY_002593,MA-215,Reliable
LBY_002594,GM-110,Reliable
LBY_002595,MA-116,Reliable
LBY_002596,MO-072,Reliable
LBY_002597,MI-397,Reliable
LBY_002598,MO-114,Reliable
LBY_002599,TR-022,Reliable
LBY_002600,MI-101,Reliable
LBY_002601,KU-062,Reliable
LBY_002602,BI-230,Reliable
LBY_002603,TR-372,Reliable
LBY_002604,NA-115,Reliable
LBY_002605,MI-415,Reliable
LBY_002606,JA-026,Reliable
LBY_002607,WM-094,Reliable
LBY_002608,BI-191,Reliable
LBY_002609,MI-238,Reliable
LBY_002610,JA-311,Reliable
LBY_002611,JA-141,Reliable
LBY_002612,TR-567,Reliable
LBY_002613,KU-064,Reliable
LBY_002614,TR-187,Reliable
LBY_002615,GM-145,Reliable
LBY_002616,SA-029,Reliable
LBY_002617,NA-130,Reliable
LBY_002618,MU-044,Reliable
LBY_002619,TR-496,Reliable
LBY_002620,NA-026,Reliable
LBY_002621,SI-029,Reliable
LBY_002622,TU-119,Reliable
LBY_002623,TU-118,Reliable
LBY_002624,WM-183,Reliable
LBY_002625,JA-076,Reliable
LBY_002626,WH-020,Reliable
LBY_002627,TR-506,Reliable
LBY_002628,TR-133,Reliable
LBY_002629,BI-147,Reliable
LBY_002630,WH-019,Reliable
LBY_002631,JA-171,Reliable
LBY_002632,JA-168,Reliable
LBY_002633,BI-119,Reliable
LBY_002634,GA-011,Reliable
LBY_002635,GA-007,Reliable
LBY_002636,TR-371,Reliable
LBY_002637,WM-087,Reliable
LBY_002638,WS-044,Reliable
LBY_002639,BI-246,Reliable
LBY_002640,BI-506,Reliable
LBY_002641,WM-045,Reliable
LBY_002642,TR-282,Reliable
LBY_002643,MU-361,Reliable
LBY_002644,TR-396,Reliable
LBY_002645,MU-365,Reliable
LBY_002646,TR-296,Reliable
LBY_002647,BI-236,Reliable
LBY_002648,WM-021,Reliable
LBY_002649,MO-020,Reliable
LBY_002650,MO-019,Reliable
LBY_002651,ZA-112,Reliable
LBY_002652,BI-134,Reliable
LBY_002653,WM-020,Reliable
LBY_002654,WM-022,Reliable
LBY_002655,JA-167,Reliable
LBY_002656,WM-285,Reliable
LBY_002657,WM-286,Reliable
LBY_002658,MA-127,Reliable
LBY_002659,WM-024,Reliable
LBY_002660,GM-026,Reliable
LBY_002661,SA-034,Reliable
LBY_002662,KU-106,Reliable
LBY_002663,MI-523,Reliable
LBY_002664,ZA-135,Reliable
LBY_002665,KU-095,Unrelaible
LBY_002666,MU-140,Reliable
LBY_002667,TR-039,Reliable
LBY_002668,KU-094,Reliable
LBY_002669,MO-017,Reliable
LBY_002670,WH-023,Reliable
LBY_002671,MI-327,Reliable
LBY_002672,MO-043,Reliable
LBY_002673,MI-219,Reliable
LBY_002674,ZA-120,Reliable
LBY_002675,JA-273,Reliable
LBY_002676,TR-038,Reliable
LBY_002677,MI-118,Reliable
LBY_002678,JA-080,Reliable
LBY_002679,ZA-057,Reliable
LBY_002680,ZA-059,Reliable
LBY_002681,ZA-060,Reliable
LBY_002682,BI-171,Reliable
LBY_002683,TU-100,Reliable
LBY_002684,WM-202,Reliable
LBY_002685,MI-359,Reliable
LBY_002686,TR-408,Reliable
LBY_002687,MO-022,Reliable
LBY_002688,TR-376,Reliable
LBY_002689,WA-012,Reliable
LBY_002690,TR-252,Reliable
LBY_002691,BI-088,Reliable
LBY_002692,KU-199,Reliable
LBY_002693,DA-065,Reliable
LBY_002694,GM-053,Reliable
LBY_002695,JA-105,Reliable
LBY_002696,KU-198,Reliable
LBY_002697,WS-039,Reliable
LBY_002698,WM-347,Reliable
LBY_002699,GM-051,Reliable
LBY_002700,MI-452,Reliable
LBY_002701,GM-217,Reliable
LBY_002702,JA-279,Reliable
LBY_002703,SI-023,Reliable
LBY_002704,JU-012,Reliable
LBY_002705,MI-192,Reliable
LBY_002706,AJ-037,Reliable
LBY_002707,BI-085,Reliable
LBY_002708,WM-140,Reliable
LBY_002709,WM-201,Reliable
LBY_002710,BI-003,Reliable
LBY_002711,MU-063,Reliable
LBY_002712,BI-516,Reliable
LBY_002713,KU-044,Reliable
LBY_002714,KU-045,Reliable
LBY_002715,TR-268,Reliable
LBY_002716,JA-061,Reliable
LBY_002717,MI-008,Reliable
LBY_002718,TR-051,Reliable
LBY_002719,BI-462,Reliable
LBY_002720,BI-051,Reliable
LBY_002721,JA-064,Reliable
LBY_002722,TR-545,Reliable
LBY_002723,KU-108,Reliable
LBY_002724,KU-107,Reliable
LBY_002725,AJ-038,Reliable
LBY_002726,MI-517,Reliable
LBY_002727,GM-117,Reliable
LBY_002728,MU-234,Reliable
LBY_002729,WM-184,Reliable
LBY_002730,JA-036,Reliable
LBY_002731,SA-048,Reliable
LBY_002732,SA-096,Reliable
LBY_002733,MI-040,Reliable
LBY_002734,TR-028,Reliable
LBY_002735,GM-149,Unrelaible
LBY_002736,GM-136,Reliable
LBY_002737,GM-134,Reliable
LBY_002738,JA-246,Reliable
LBY_002739,TR-363,Reliable
LBY_002740,WM-112,Reliable
LBY_002741,JU-013,Reliable
LBY_002742,JA-070,Reliable
LBY_002743,GM-039,Reliable
LBY_002744,BI-203,Reliable
LBY_002745,MU-128,Reliable
LBY_002746,JA-155,Reliable
LBY_002747,MU-268,Reliable
LBY_002748,TR-012,Reliable
LBY_002749,MI-436,Reliable
LBY_002750,MA-110,Reliable
LBY_002751,GM-108,Unrelaible
LBY_002752,GM-116,Reliable
LBY_002753,SI-031,Reliable
LBY_002754,BI-248,Reliable
LBY_002755,BI-508,Reliable
LBY_002756,AJ-015,Reliable
LBY_002757,TR-196,Reliable
LBY_002758,GM-028,Reliable
LBY_002759,GM-201,Reliable
LBY_002760,NA-078,Reliable
LBY_002761,WA-002,Reliable
LBY_002762,WM-386,Reliable
LBY_002763,DA-154,Reliable
LBY_002764,DA-044,Reliable
LBY_002765,AJ-001,Reliable
LBY_002766,MI-370,Reliable
LBY_002767,MU-072,Reliable
LBY_002768,TR-035,Reliable
LBY_002769,JA-161,Reliable
LBY_002770,BI-502,Reliable
LBY_002771,BI-239,Reliable
LBY_002772,WM-200,Reliable
LBY_002773,NA-035,Reliable
LBY_002774,WS-038,Reliable
LBY_002775,KU-047,Reliable
LBY_002776,SI-057,Reliable
LBY_002777,TU-073,Reliable
LBY_002778,BI-459,Reliable
LBY_002779,BI-040,Reliable
LBY_002780,GM-057,Reliable
LBY_002781,ZA-172,Reliable
LBY_002782,JA-075,Reliable
LBY_002783,JA-069,Reliable
LBY_002784,JA-258,Reliable
LBY_002785,MA-146,Reliable
LBY_002786,JA-053,Reliable
LBY_002787,WM-203,Reliable
LBY_002788,TR-149,Reliable
LBY_002789,TR-407,Reliable
LBY_002790,MA-048,Reliable
LBY_002791,MU-008,Reliable
LBY_002792,JA-288,Reliable
LBY_002793,MA-148,Reliable
LBY_002794,SI-010,Reliable
LBY_002795,BI-061,Reliable
LBY_002796,ZA-053,Reliable
LBY_002797,MI-315,Reliable
LBY_002798,WM-320,Reliable
LBY_002799,WS-005,Reliable
LBY_002800,JA-040,Reliable
LBY_002801,JA-065,Reliable
LBY_002802,TR-072,Reliable
LBY_002803,BI-256,Reliable
LBY_002804,MU-187,Reliable
LBY_002805,JA-044,Reliable
LBY_002806,TU-089,Reliable
LBY_002807,JA-204,Unrelaible
LBY_002808,JA-199,Reliable
LBY_002809,WH-036,Reliable
LBY_002810,BI-063,Reliable
LBY_002811,TR-360,Reliable
LBY_002812,ZA-187,Reliable
LBY_002813,KO-030,Reliable
LBY_002814,MA-045,Reliable
LBY_002815,MU-018,Reliable
LBY_002816,MA-132,Reliable
LBY_002817,MA-219,Reliable
LBY_002818,JA-054,Reliable
LBY_002819,WM-321,Reliable
LBY_002820,TR-295,Reliable
LBY_002821,ZA-058,Reliable
LBY_002822,ZA-119,Unrelaible
LBY_002823,MA-131,Reliable
LBY_002824,KU-144,Reliable
LBY_002825,KU-228,Reliable
LBY_002826,KU-227,Reliable
LBY_002827,TR-267,Reliable
LBY_002828,JA-052,Reliable
LBY_002829,MI-316,Reliable
LBY_002830,BI-151,Reliable
LBY_002831,MI-317,Reliable
LBY_002832,TR-523,Reliable
LBY_002833,JA-299,Reliable
LBY_002834,WA-029,Unrelaible
LBY_002835,ZA-055,Reliable
LBY_002836,ZA-056,Reliable
LBY_002837,MU-262,Reliable
LBY_002838,ZA-054,Reliable
LBY_002839,ZA-091,Reliable
LBY_002840,BI-129,Reliable
LBY_002841,NA-132,Unrelaible
LBY_002842,SA-030,Reliable
LBY_002843,KU-229,Reliable
LBY_002844,MU-375,Reliable
LBY_002845,MI-073,Unrelaible
LBY_002846,TU-004,Reliable
LBY_002847,JA-110,Reliable
LBY_002848,MA-117,Reliable
LBY_002849,ZA-122,Unrelaible
LBY_002850,ZA-121,Reliable
LBY_002851,WS-043,Reliable
LBY_002852,KU-145,Reliable
LBY_002853,DA-059,Reliable
LBY_002854,SI-018,Reliable
LBY_002855,GM-018,Reliable
LBY_002856,TR-463,Reliable
LBY_002857,MI-109,Reliable
LBY_002858,WM-264,Unrelaible
LBY_002859,TR-547,Reliable
LBY_002860,WH-051,Reliable
LBY_002861,MI-223,Reliable
LBY_002862,WA-023,Reliable
LBY_002863,SA-056,Reliable
LBY_002864,SA-099,Reliable
LBY_002865,WM-322,Reliable
LBY_002866,BI-491,Reliable
LBY_002867,KU-092,Reliable
LBY_002868,TR-518,Reliable
LBY_002869,BI-190,Reliable
LBY_002870,TU-030,Reliable
LBY_002871,TR-269,Reliable
LBY_002872,MU-306,Reliable
LBY_002873,JA-083,Reliable
LBY_002874,WM-082,Reliable
LBY_002875,TU-104,Reliable
LBY_002876,TU-099,Reliable
LBY_002877,TR-071,Reliable
LBY_002878,BI-089,Reliable
LBY_002879,DA-006,Reliable
LBY_002880,DA-180,Reliable
LBY_002881,MU-191,Reliable
LBY_002882,MI-152,Reliable
LBY_002883,JA-146,Reliable
LBY_002884,JA-164,Reliable
LBY_002885,MI-190,Reliable
LBY_002886,SA-035,Reliable
LBY_002887,MA-193,Reliable
LBY_002888,MA-034,Reliable
LBY_002889,WM-204,Reliable
LBY_002890,MA-065,Reliable
LBY_002891,MI-434,Reliable
LBY_002892,MA-207,Reliable
LBY_002893,MU-058,Reliable
LBY_002894,GM-197,Reliable
LBY_002895,GM-023,Reliable
LBY_002896,BI-251,Reliable
LBY_002897,WM-106,Reliable
LBY_002898,JA-183,Reliable
LBY_002899,TU-072,Reliable
LBY_002900,NA-125,Reliable
LBY_002901,MI-510,Reliable
LBY_002902,KU-046,Reliable
LBY_002903,WM-095,Reliable
LBY_002904,JA-306,Reliable
LBY_002905,BI-177,Reliable
LBY_002906,MA-075,Reliable
LBY_002907,SI-098,Reliable
LBY_002908,GM-092,Reliable
LBY_002909,DA-109,Reliable
LBY_002910,DA-172,Reliable
LBY_002911,MA-223,Reliable
LBY_002912,MU-257,Reliable
LBY_002913,MA-204,Reliable
LBY_002914,WM-348,Reliable
LBY_002915,MA-061,Reliable
LBY_002916,WM-141,Reliable
LBY_002917,ZA-211,Reliable
LBY_002918,AJ-032,Reliable
LBY_002919,WM-015,Reliable
LBY_002920,MI-017,Reliable
LBY_002921,MU-249,Reliable
LBY_002922,MI-264,Reliable
LBY_002923,JA-148,Reliable
LBY_002924,WA-003,Reliable
LBY_002925,SI-097,Reliable
LBY_002926,GA-027,Reliable
LBY_002927,WM-142,Reliable
LBY_002928,ZA-063,Reliable
LBY_002929,BI-069,Reliable
LBY_002930,BI-066,Reliable
LBY_002931,MU-002,Reliable
LBY_002932,WM-078,Reliable
LBY_002933,JA-309,Reliable
LBY_002934,MU-372,Reliable
LBY_002935,TU-102,Reliable
LBY_002936,GM-224,Reliable
LBY_002937,GM-107,Reliable
LBY_002938,ZA-076,Reliable
LBY_002939,MI-368,Reliable
LBY_002940,BI-180,Reliable
LBY_002941,BI-487,Reliable
LBY_002942,MU-415,Reliable
LBY_002943,DA-080,Reliable
LBY_002944,GM-073,Reliable
LBY_002945,JA-245,Reliable
LBY_002946,DA-055,Reliable
LBY_002947,BI-257,Reliable
LBY_002948,ZA-102,Reliable
LBY_002949,MI-048,Reliable
LBY_002950,MI-279,Reliable
LBY_002951,MI-111,Reliable
LBY_002952,SI-091,Reliable
LBY_002953,WM-362,Reliable
LBY_002954,MI-532,Reliable
LBY_002955,MI-136,Reliable
LBY_002956,WM-330,Reliable
LBY_002957,JA-247,Reliable
LBY_002958,MO-065,Reliable
LBY_002959,MO-110,Reliable
LBY_002960,MO-112,Reliable
LBY_002961,MO-069,Reliable
LBY_002962,TR-378,Reliable
LBY_002963,TR-185,Reliable
LBY_002964,TR-154,Reliable
LBY_002965,SI-020,Reliable
LBY_002966,NA-098,Reliable
LBY_002967,ZA-096,Reliable
LBY_002968,JU-016,Reliable
LBY_002969,TR-166,Reliable
LBY_002970,MO-010,Reliable
LBY_002971,MU-217,Reliable
LBY_002972,WA-018,Reliable
LBY_002973,MU-397,Reliable
LBY_002974,TR-144,Reliable
LBY_002975,JA-151,Reliable
LBY_002976,JA-250,Reliable
LBY_002977,MI-488,Reliable
LBY_002978,MI-125,Reliable
LBY_002979,MI-006,Reliable
LBY_002980,TU-114,Reliable
LBY_002981,MO-037,Reliable
LBY_002982,MO-120,Reliable
LBY_002983,BI-451,Reliable
LBY_002983,BI-451,Reliable
LBY_002984,MU-190,Reliable
LBY_002985,TR-241,Reliable
LBY_002986,TR-031,Reliable
LBY_002987,WM-080,Reliable
LBY_002988,GM-216,Reliable
LBY_002989,GM-050,Reliable
LBY_002990,MI-112,Reliable
LBY_002991,KU-065,Reliable
LBY_002992,SA-050,Reliable
LBY_002993,MI-442,Reliable
LBY_002994,JA-159,Reliable
LBY_002995,MI-369,Reliable
LBY_002996,MO-105,Reliable
LBY_002997,MO-054,Reliable
LBY_002998,TR-298,Reliable
LBY_002999,NA-046,Reliable
LBY_003000,MU-370,Reliable
LBY_003001,WM-219,Reliable
LBY_003002,SA-063,Reliable
LBY_003003,MO-099,Reliable
LBY_003004,MO-042,Unrelaible
LBY_003005,WM-287,Reliable
LBY_003006,MI-174,Reliable
LBY_003007,TR-299,Reliable
LBY_003008,BI-181,Reliable
LBY_003009,MU-028,Reliable
LBY_003010,MU-229,Reliable
LBY_003011,WM-216,Reliable
LBY_003012,DA-040,Reliable
LBY_003013,MA-001,Reliable
LBY_003014,WA-008,Reliable
LBY_003015,KO-025,Reliable
LBY_003016,MI-124,Reliable
LBY_003017,JA-068,Reliable
LBY_003018,MU-427,Reliable
LBY_003019,MU-061,Reliable
LBY_003020,MU-029,Reliable
LBY_003021,TR-116,Reliable
LBY_003022,MO-046,Reliable
LBY_003023,MO-100,Reliable
LBY_003024,KU-152,Reliable
LBY_003025,BI-123,Reliable
LBY_003026,SI-014,Reliable
LBY_003027,ZA-078,Reliable
LBY_003028,WM-366,Reliable
LBY_003029,MU-115,Reliable
LBY_003030,MI-496,Reliable
LBY_003031,TR-288,Reliable
LBY_003032,DA-093,Reliable
LBY_003033,DA-165,Reliable
LBY_003034,WM-396,Reliable
LBY_003035,MI-283,Reliable
LBY_003036,TR-027,Reliable
LBY_003037,MI-065,Reliable
LBY_003038,ZA-077,Reliable
LBY_003039,DA-163,Reliable
LBY_003040,DA-087,Reliable
LBY_003041,GM-093,Reliable
LBY_003042,MI-468,Reliable
LBY_003043,WM-395,Reliable
LBY_003044,MI-506,Reliable
LBY_003045,TR-197,Reliable
LBY_003046,GM-151,Reliable
LBY_003047,MI-067,Reliable
LBY_003048,WM-338,Reliable
LBY_003049,WM-213,Reliable
LBY_003050,TR-180,Reliable
LBY_003051,WA-015,Reliable
LBY_003052,TR-528,Reliable
LBY_003053,MI-328,Unrelaible
LBY_003054,MI-143,Reliable
LBY_003055,MO-113,Reliable
LBY_003056,MO-071,Reliable
LBY_003057,ZA-136,Reliable
LBY_003058,WM-153,Reliable
LBY_003059,KU-210,Reliable
LBY_003060,SA-006,Reliable
LBY_003061,SA-079,Reliable
LBY_003062,TU-134,Reliable
LBY_003063,WM-234,Reliable
LBY_003064,MU-150,Reliable
LBY_003065,DA-114,Reliable
LBY_003066,BI-453,Reliable
LBY_003067,KU-006,Reliable
LBY_003068,SI-022,Reliable
LBY_003069,BI-026,Reliable
LBY_003070,MA-160,Reliable
LBY_003071,GM-133,Reliable
LBY_003072,WA-017,Reliable
LBY_003073,MI-505,Reliable
LBY_003074,MI-215,Reliable
LBY_003075,KU-209,Reliable
LBY_003076,ZA-193,Reliable
LBY_003077,WS-072,Reliable
LBY_003078,MO-086,Reliable
LBY_003079,MO-021,Reliable
LBY_003080,MU-057,Reliable
LBY_003081,NA-037,Reliable
LBY_003082,KU-097,Reliable
LBY_003083,ZA-232,Reliable
LBY_003084,KU-098,Reliable
LBY_003085,TU-046,Reliable
LBY_003086,GM-082,Reliable
LBY_003087,GM-084,Reliable
LBY_003088,MI-003,Reliable
LBY_003089,KU-151,Reliable
LBY_003090,GM-078,Reliable
LBY_003091,MI-467,Reliable
LBY_003092,GM-074,Reliable
LBY_003093,TU-084,Reliable
LBY_003094,TU-133,Reliable
LBY_003095,AJ-034,Reliable
LBY_003096,TR-019,Reliable
LBY_003097,MU-273,Reliable
LBY_003098,WM-233,Reliable
LBY_003099,WA-004,Reliable
LBY_003100,BI-212,Reliable
LBY_003101,MU-078,Reliable
LBY_003102,MI-445,Reliable
LBY_003103,JA-062,Reliable
LBY_003104,BI-519,Reliable
LBY_003105,BI-012,Reliable
LBY_003106,NA-096,Reliable
LBY_003107,NA-023,Reliable
LBY_003108,TR-190,Reliable
LBY_003109,JA-106,Reliable
LBY_003110,NA-016,Reliable
LBY_003111,BI-060,Reliable
LBY_003112,ZA-221,Reliable
LBY_003113,JA-145,Reliable
LBY_003114,SA-033,Reliable
LBY_003115,SA-091,Reliable
LBY_003116,MI-144,Reliable
LBY_003117,MI-513,Reliable
LBY_003118,WH-046,Reliable
LBY_003119,ZA-218,Reliable
LBY_003120,TR-276,Reliable
LBY_003121,GM-146,Reliable
LBY_003122,WM-217,Reliable
LBY_003123,WS-030,Reliable
LBY_003124,BI-473,Reliable
LBY_003125,ZA-088,Reliable
LBY_003126,NA-061,Reliable
LBY_003127,MO-041,Reliable
LBY_003128,TR-050,Reliable
LBY_003129,JA-251,Reliable
LBY_003130,BI-095,Reliable
LBY_003131,JA-255,Reliable
LBY_003132,TR-303,Reliable
LBY_003133,BI-457,Reliable
LBY_003134,BI-034,Reliable
LBY_003135,BI-111,Reliable
LBY_003136,GM-227,Reliable
LBY_003137,GM-121,Reliable
LBY_003138,ZA-207,Reliable
LBY_003139,KU-066,Reliable
LBY_003140,MU-163,Reliable
LBY_003141,GM-147,Reliable
LBY_003142,MU-109,Reliable
LBY_003143,AJ-022,Reliable
LBY_003144,BI-067,Reliable
LBY_003145,BI-467,Unrelaible
LBY_003146,WA-031,Reliable
LBY_003147,TR-309,Reliable
LBY_003148,WH-010,Unrelaible
LBY_003149,WH-057,Reliable
LBY_003150,WH-008,Reliable
LBY_003151,BI-187,Reliable
LBY_003152,TR-385,Reliable
LBY_003153,JA-147,Reliable
LBY_003154,MO-084,Reliable
LBY_003155,MU-391,Reliable
LBY_003156,WS-016,Reliable
LBY_003157,KU-111,Reliable
LBY_003158,TU-066,Reliable
LBY_003159,GM-035,Reliable
LBY_003160,MU-322,Reliable
LBY_003161,MA-226,Reliable
LBY_003162,MU-139,Reliable
LBY_003163,MA-057,Reliable
LBY_003164,GM-229,Reliable
LBY_003165,DA-010,Reliable
LBY_003166,JA-276,Reliable
LBY_003167,MO-007,Reliable
LBY_003168,TR-541,Reliable
LBY_003169,SI-038,Reliable
LBY_003170,BI-064,Reliable
LBY_003171,WM-294,Reliable
LBY_003172,MU-067,Reliable
LBY_003173,TU-132,Reliable
LBY_003174,DA-135,Reliable
LBY_003175,GM-187,Reliable
LBY_003176,GM-011,Reliable
LBY_003177,MI-431,Reliable
LBY_003178,TR-239,Reliable
LBY_003179,DA-170,Reliable
LBY_003180,MU-026,Reliable
LBY_003181,TR-023,Reliable
LBY_003182,MI-042,Reliable
LBY_003183,JA-122,Reliable
LBY_003184,DA-110,Reliable
LBY_003185,TU-076,Reliable
LBY_003186,ZA-117,Reliable
LBY_003187,MU-025,Reliable
LBY_003188,BI-048,Reliable
LBY_003189,MU-214,Reliable
LBY_003190,WA-006,Reliable
LBY_003191,JA-237,Reliable
LBY_003192,MU-377,Reliable
LBY_003193,JA-163,Reliable
LBY_003194,MI-068,Reliable
LBY_003195,TR-404,Reliable
LBY_003196,MU-211,Reliable
LBY_003197,SI-089,Reliable
LBY_003198,MI-255,Reliable
LBY_003199,WM-403,Reliable
LBY_003200,MI-133,Reliable
LBY_003201,MI-220,Reliable
LBY_003202,MI-117,Reliable
LBY_003203,NA-090,Reliable
LBY_003204,BI-228,Reliable
LBY_003205,ZA-181,Reliable
LBY_003206,MI-237,Reliable
LBY_003207,SA-089,Reliable
LBY_003208,WM-211,Reliable
LBY_003209,TR-369,Reliable
LBY_003210,JA-116,Reliable
LBY_003211,WS-054,Reliable
LBY_003212,MI-461,Reliable
LBY_003213,WM-282,Reliable
LBY_003214,WM-283,Reliable
LBY_003215,MU-080,Unrelaible
LBY_003216,AJ-049,Reliable
LBY_003217,BI-229,Reliable
LBY_003218,WH-022,Reliable
LBY_003219,KU-020,Reliable
LBY_003220,ZA-134,Reliable
LBY_003221,TR-527,Reliable
LBY_003222,MA-220,Reliable
LBY_003223,MI-163,Reliable
LBY_003224,MA-155,Reliable
LBY_003225,JA-091,Reliable
LBY_003226,SA-023,Reliable
LBY_003227,GA-023,Reliable
LBY_003228,DA-079,Reliable
LBY_003229,MO-004,Reliable
LBY_003230,GM-054,Reliable
LBY_003231,SA-060,Reliable
LBY_003232,ZA-072,Reliable
LBY_003233,MU-238,Reliable
LBY_003234,WM-151,Reliable
LBY_003235,WA-005,Reliable
LBY_003236,MI-364,Reliable
LBY_003237,JA-242,Reliable
LBY_003238,MU-398,Reliable
LBY_003239,KU-127,Reliable
LBY_003240,AJ-053,Reliable
LBY_003241,MI-480,Reliable
LBY_003242,KU-206,Reliable
LBY_003243,MU-075,Reliable
LBY_003244,WM-160,Reliable
LBY_003245,GM-210,Reliable
LBY_003246,SA-095,Reliable
LBY_003247,GM-042,Reliable
LBY_003248,MA-115,Reliable
LBY_003249,MA-214,Unrelaible
LBY_003250,SA-047,Reliable
LBY_003251,KU-207,Reliable
LBY_003252,MI-504,Reliable
LBY_003253,KU-055,Reliable
LBY_003254,ZA-073,Reliable
LBY_003255,WM-186,Reliable
LBY_003256,WM-328,Reliable
LBY_003257,WH-033,Reliable
