geo_id,year,water_basic,water_improved,sanitation_basic,sanitation_sex_separated,handwashing_basic,electricity,internet,internet_type,computers,library
MEX_036626,2015,1.0,,1,1,,1,0,,0,
MEX_049736,2015,1.0,,1,1,,1,0,,1,
MEX_127555,2015,1.0,,0,1,,1,0,,1,
MEX_049145,2015,1.0,,1,1,,1,1,,1,
MEX_042888,2015,1.0,,1,1,,1,0,,0,
MEX_098611,2015,,,1,1,,1,0,,1,
MEX_108786,2015,,,0,0,,1,0,,0,
MEX_077659,2015,1.0,,1,1,,1,1,,0,
MEX_102714,2015,1.0,,1,1,,1,1,,1,
MEX_076443,2015,1.0,,1,1,,1,0,,1,
MEX_118066,2015,,,1,1,,1,0,,1,
MEX_114735,2015,1.0,,0,1,,1,0,,1,
MEX_094905,2015,1.0,,0,0,,1,0,,1,
MEX_065006,2015,1.0,,1,1,,1,1,,1,
MEX_094531,2015,1.0,,1,1,,1,0,,0,
MEX_092194,2015,1.0,,1,1,,1,0,,1,
MEX_015584,2015,1.0,,0,0,,1,0,,0,
MEX_002995,2015,1.0,,1,1,,1,1,,1,
MEX_102881,2015,1.0,,1,1,,1,1,,1,
MEX_041427,2015,1.0,,1,1,,1,0,,1,
MEX_084200,2015,1.0,,1,1,,1,0,,0,
MEX_015119,2015,1.0,,1,1,,1,1,,1,
MEX_014932,2015,1.0,,1,1,,1,0,,0,
MEX_048899,2015,1.0,,1,0,,1,1,,1,
MEX_002123,2015,1.0,,0,0,,1,0,,0,
MEX_014929,2015,1.0,,1,1,,0,0,,0,
MEX_062854,2015,1.0,,1,1,,1,1,,1,
MEX_062855,2015,1.0,,1,1,,1,0,,0,
MEX_013207,2015,,,1,1,,1,0,,1,
MEX_107237,2015,1.0,,1,1,,1,0,,1,
MEX_093070,2015,1.0,,1,1,,1,0,,1,
MEX_104076,2015,1.0,,1,1,,1,1,,1,
MEX_102729,2015,1.0,,1,1,,1,1,,1,
MEX_102500,2015,1.0,,1,1,,1,1,,1,
MEX_029341,2015,1.0,,1,1,,1,0,,0,
MEX_068121,2015,1.0,,1,1,,1,0,,1,
MEX_013760,2015,1.0,,1,1,,1,0,,1,
MEX_041343,2015,1.0,,0,0,,1,0,,0,
MEX_108218,2015,1.0,,0,0,,1,0,,0,
MEX_080184,2015,1.0,,1,1,,1,0,,1,
MEX_142919,2015,1.0,,1,1,,1,0,,1,
MEX_060509,2015,1.0,,1,1,,1,0,,1,
MEX_084911,2015,1.0,,1,1,,1,1,,1,
MEX_041342,2015,1.0,,1,1,,1,0,,1,
MEX_065485,2015,1.0,,1,1,,1,0,,1,
MEX_083764,2015,1.0,,0,0,,1,0,,0,
MEX_036998,2015,,,1,1,,1,0,,0,
MEX_128173,2015,,,1,1,,1,0,,1,
MEX_113953,2015,1.0,,0,1,,1,1,,0,
MEX_102358,2015,1.0,,1,1,,1,1,,1,
MEX_120498,2015,1.0,,1,1,,1,0,,1,
MEX_106593,2015,1.0,,1,1,,1,0,,0,
MEX_102250,2015,1.0,,1,1,,1,0,,1,
MEX_097732,2015,1.0,,1,1,,1,1,,1,
MEX_091462,2015,1.0,,1,1,,1,0,,1,
MEX_148591,2015,1.0,,1,1,,1,0,,1,
MEX_059572,2015,,,1,1,,1,0,,1,
MEX_102453,2015,1.0,,0,1,,1,1,,1,
MEX_076214,2015,1.0,,0,0,,1,0,,1,
MEX_102185,2015,1.0,,1,1,,1,0,,0,
MEX_059232,2015,1.0,,1,1,,1,0,,1,
MEX_014291,2015,1.0,,0,0,,1,1,,1,
MEX_097652,2015,1.0,,0,1,,1,0,,1,
MEX_102796,2015,1.0,,0,1,,1,1,,1,
MEX_094526,2015,1.0,,1,1,,1,0,,0,
MEX_102751,2015,1.0,,1,1,,1,1,,1,
MEX_140776,2015,1.0,,1,1,,1,0,,1,
MEX_100418,2015,1.0,,1,1,,1,1,,1,
MEX_053491,2015,1.0,,1,1,,1,1,,1,
MEX_149522,2015,1.0,,1,1,,1,1,,1,
MEX_041882,2015,1.0,,1,1,,1,1,,1,
MEX_062975,2015,1.0,,1,1,,1,1,,1,
MEX_051662,2015,1.0,,1,1,,1,0,,1,
MEX_072209,2015,1.0,,1,1,,1,0,,1,
MEX_072438,2015,1.0,,1,1,,1,1,,1,
MEX_127011,2015,1.0,,1,1,,1,1,,1,
MEX_127021,2015,1.0,,1,1,,1,0,,1,
MEX_012495,2015,,,1,1,,1,0,,1,
MEX_101978,2015,1.0,,1,1,,1,0,,1,
MEX_086030,2015,1.0,,0,1,,1,0,,1,
MEX_027875,2015,1.0,,1,1,,1,0,,0,
MEX_097749,2015,1.0,,1,1,,1,0,,1,
MEX_147231,2015,1.0,,1,1,,1,0,,1,
MEX_041962,2015,1.0,,1,1,,1,0,,1,
MEX_016658,2015,1.0,,1,1,,1,1,,1,
MEX_041844,2015,1.0,,1,1,,1,1,,1,
MEX_115112,2015,1.0,,1,1,,1,0,,0,
MEX_083868,2015,1.0,,0,1,,1,1,,1,
MEX_145079,2015,1.0,,1,1,,1,1,,1,
MEX_150496,2015,1.0,,1,1,,1,0,,1,
MEX_055514,2015,1.0,,1,1,,1,1,,1,
MEX_123159,2015,,,1,1,,1,0,,0,
MEX_123164,2015,,,1,1,,1,0,,0,
MEX_053696,2015,1.0,,1,1,,1,1,,1,
MEX_004453,2015,1.0,,1,1,,1,1,,1,
MEX_013176,2015,,,1,1,,1,0,,0,
MEX_011725,2015,,,0,1,,1,0,,0,
MEX_117847,2015,1.0,,1,1,,1,1,,1,
MEX_027733,2015,1.0,,1,1,,1,0,,1,
MEX_149510,2015,1.0,,0,1,,1,0,,1,
MEX_071211,2015,1.0,,0,1,,1,1,,1,
MEX_115705,2015,,,1,1,,1,1,,1,
MEX_072525,2015,1.0,,0,1,,1,0,,0,
MEX_100009,2015,,,0,1,,1,0,,1,
MEX_045965,2015,1.0,,1,1,,1,0,,1,
MEX_084979,2015,,,0,1,,1,1,,1,
MEX_069078,2015,,,0,0,,0,0,,1,
MEX_015437,2015,1.0,,1,1,,1,0,,1,
MEX_074573,2015,,,1,1,,1,0,,1,
MEX_118298,2015,1.0,,0,0,,1,0,,1,
MEX_006648,2015,1.0,,0,1,,1,1,,1,
MEX_126721,2015,1.0,,1,1,,1,1,,1,
MEX_071205,2015,1.0,,1,0,,1,0,,0,
MEX_087429,2015,,,1,1,,1,0,,0,
MEX_050623,2015,1.0,,0,1,,1,1,,1,
MEX_117613,2015,1.0,,1,1,,1,1,,1,
MEX_121343,2015,1.0,,0,1,,1,0,,0,
MEX_065824,2015,1.0,,0,1,,1,0,,1,
MEX_099498,2015,,,0,0,,1,0,,0,
MEX_094769,2015,1.0,,1,1,,1,0,,1,
MEX_029267,2015,1.0,,1,1,,1,1,,0,
MEX_055198,2015,1.0,,1,1,,1,1,,1,
MEX_016242,2015,1.0,,1,1,,1,1,,1,
MEX_062839,2015,,,1,1,,1,0,,1,
MEX_066313,2015,1.0,,1,1,,1,0,,1,
MEX_062812,2015,,,1,1,,1,0,,1,
MEX_042614,2015,1.0,,1,1,,1,0,,1,
MEX_091578,2015,,,1,1,,1,0,,1,
MEX_080171,2015,1.0,,1,1,,1,0,,1,
MEX_068607,2015,1.0,,1,1,,1,0,,1,
MEX_118531,2015,,,1,1,,1,0,,1,
MEX_091125,2015,,,0,0,,1,0,,1,
MEX_091155,2015,1.0,,1,1,,1,1,,1,
MEX_084054,2015,1.0,,1,1,,1,1,,1,
MEX_128122,2015,1.0,,1,1,,1,1,,1,
MEX_058424,2015,1.0,,1,1,,1,0,,1,
MEX_102066,2015,1.0,,1,1,,1,1,,0,
MEX_102000,2015,1.0,,1,1,,1,1,,1,
MEX_051447,2015,1.0,,1,1,,1,0,,0,
MEX_003822,2015,1.0,,1,1,,1,1,,1,
MEX_077466,2015,,,1,1,,1,1,,1,
MEX_149491,2015,1.0,,1,1,,1,1,,1,
MEX_006762,2015,1.0,,0,1,,1,1,,1,
MEX_045466,2015,,,1,1,,1,0,,1,
MEX_150506,2015,1.0,,1,1,,1,0,,1,
MEX_040456,2015,1.0,,0,1,,1,0,,1,
MEX_121192,2015,1.0,,1,1,,1,1,,0,
MEX_002148,2015,1.0,,0,1,,1,1,,1,
MEX_145230,2015,1.0,,1,1,,1,0,,0,
MEX_068783,2015,1.0,,1,1,,1,1,,1,
MEX_014498,2015,,,0,1,,1,0,,0,
MEX_088676,2015,,,1,1,,1,0,,1,
MEX_078618,2015,,,0,1,,1,0,,1,
MEX_064113,2015,,,1,1,,1,1,,1,
MEX_001634,2015,,,0,0,,1,1,,1,
MEX_092666,2015,,,0,1,,1,0,,0,
MEX_051852,2015,,,1,1,,1,0,,1,
MEX_076803,2015,1.0,,1,1,,1,0,,1,
MEX_029336,2015,1.0,,1,1,,1,0,,0,
MEX_005282,2015,1.0,,1,1,,1,0,,1,
MEX_097510,2015,1.0,,1,1,,1,0,,1,
MEX_014691,2015,1.0,,1,1,,1,1,,1,
MEX_104766,2015,1.0,,0,1,,1,0,,0,
MEX_101001,2015,1.0,,1,1,,1,1,,1,
MEX_000032,2015,1.0,,1,1,,1,1,,1,
MEX_083087,2015,,,1,1,,1,0,,1,
MEX_146632,2015,1.0,,1,1,,1,0,,0,
MEX_146185,2015,,,1,1,,1,1,,1,
MEX_082999,2015,,,0,1,,1,0,,0,
MEX_070639,2015,1.0,,1,1,,1,0,,1,
MEX_041210,2015,1.0,,0,0,,1,1,,0,
MEX_100339,2015,,,1,1,,1,1,,1,
MEX_035111,2015,,,1,1,,1,0,,0,
MEX_002564,2015,1.0,,0,1,,1,0,,0,
MEX_063117,2015,1.0,,1,1,,1,0,,1,
MEX_002184,2015,1.0,,1,1,,1,1,,1,
MEX_074067,2015,,,1,1,,1,0,,1,
MEX_063115,2015,1.0,,1,1,,1,0,,1,
MEX_052386,2015,1.0,,1,1,,1,1,,1,
MEX_084377,2015,1.0,,1,1,,1,0,,1,
MEX_014041,2015,,,1,1,,1,0,,1,
MEX_115983,2015,1.0,,1,1,,1,0,,1,
MEX_061847,2015,1.0,,0,0,,1,0,,0,
MEX_007314,2015,1.0,,1,1,,1,0,,0,
MEX_117002,2015,1.0,,1,1,,1,1,,1,
MEX_091446,2015,1.0,,1,1,,1,0,,1,
MEX_095188,2015,1.0,,1,1,,1,1,,0,
MEX_029226,2015,1.0,,1,1,,1,1,,1,
MEX_061246,2015,1.0,,1,1,,1,0,,1,
MEX_150971,2015,,,1,1,,0,0,,0,
MEX_076601,2015,1.0,,1,1,,1,1,,1,
MEX_030234,2015,,,1,1,,1,0,,1,
MEX_002267,2015,1.0,,1,1,,1,1,,1,
MEX_095551,2015,1.0,,1,1,,1,1,,0,
MEX_113875,2015,1.0,,1,1,,1,0,,0,
MEX_069671,2015,1.0,,1,1,,1,0,,1,
MEX_074441,2015,1.0,,1,1,,1,0,,1,
MEX_059407,2015,1.0,,1,1,,1,1,,1,
MEX_067624,2015,1.0,,1,1,,1,0,,1,
MEX_047018,2015,1.0,,0,1,,1,1,,1,
MEX_057647,2015,,,1,1,,1,0,,1,
MEX_004486,2015,1.0,,1,1,,1,0,,1,
MEX_096862,2015,1.0,,1,1,,1,1,,0,
MEX_070247,2015,1.0,,0,1,,1,0,,1,
MEX_085631,2015,1.0,,1,1,,1,0,,0,
MEX_116035,2015,,,1,1,,1,0,,1,
MEX_083951,2015,1.0,,1,1,,1,1,,0,
MEX_013435,2015,1.0,,0,1,,1,1,,1,
MEX_150464,2015,,,0,0,,0,0,,0,
MEX_012864,2015,,,1,1,,1,0,,1,
MEX_079940,2015,,,1,1,,1,0,,1,
MEX_078438,2015,,,1,1,,1,0,,0,
MEX_148249,2015,1.0,,1,1,,1,0,,1,
MEX_049428,2015,1.0,,1,1,,1,1,,1,
MEX_145012,2015,,,1,0,,1,0,,1,
MEX_046186,2015,1.0,,1,1,,1,1,,1,
MEX_068877,2015,1.0,,1,1,,1,0,,1,
MEX_117842,2015,,,0,0,,1,0,,1,
MEX_061899,2015,1.0,,1,1,,1,1,,1,
MEX_040859,2015,1.0,,1,1,,1,1,,1,
MEX_139245,2015,1.0,,0,0,,1,0,,0,
MEX_094471,2015,1.0,,1,1,,1,1,,1,
MEX_147799,2015,1.0,,1,1,,1,0,,1,
MEX_064964,2015,1.0,,1,1,,1,0,,1,
MEX_080147,2015,,,1,1,,1,1,,0,
MEX_066452,2015,1.0,,1,1,,1,0,,1,
MEX_067388,2015,1.0,,1,1,,1,0,,1,
MEX_076140,2015,1.0,,1,1,,1,0,,1,
MEX_098032,2015,1.0,,1,1,,1,0,,1,
MEX_097628,2015,,,1,1,,1,0,,0,
MEX_063554,2015,,,0,0,,1,0,,0,
MEX_088661,2015,1.0,,1,1,,1,0,,0,
MEX_001558,2015,1.0,,1,1,,1,0,,1,
MEX_036621,2015,1.0,,1,1,,1,1,,1,
MEX_030220,2015,1.0,,1,1,,1,1,,1,
MEX_012204,2015,1.0,,1,1,,1,1,,1,
MEX_068732,2015,1.0,,1,1,,1,0,,1,
MEX_151446,2015,,,1,1,,1,1,,1,
MEX_100847,2015,1.0,,0,1,,1,0,,1,
MEX_119471,2015,1.0,,1,1,,0,0,,0,
MEX_038841,2015,1.0,,1,1,,1,0,,1,
MEX_009303,2015,1.0,,1,1,,1,0,,1,
MEX_006630,2015,,,0,0,,1,0,,0,
MEX_051460,2015,,,1,1,,1,0,,1,
MEX_039958,2015,1.0,,1,1,,1,1,,1,
MEX_050928,2015,1.0,,1,1,,1,0,,0,
MEX_150651,2015,,,0,0,,1,1,,0,
MEX_042065,2015,,,1,1,,1,0,,0,
MEX_139156,2015,1.0,,1,1,,1,0,,1,
MEX_139184,2015,1.0,,1,1,,1,0,,1,
MEX_008010,2015,1.0,,1,1,,1,0,,1,
MEX_082835,2015,1.0,,1,1,,1,1,,1,
MEX_064397,2015,1.0,,1,1,,1,1,,1,
MEX_139144,2015,1.0,,0,1,,1,0,,1,
MEX_117296,2015,,,1,1,,1,0,,0,
MEX_003711,2015,1.0,,1,1,,1,0,,1,
MEX_052735,2015,1.0,,1,1,,1,0,,1,
MEX_096784,2015,1.0,,1,1,,1,1,,1,
MEX_016897,2015,,,0,1,,1,0,,1,
MEX_035208,2015,1.0,,1,1,,1,1,,1,
MEX_123662,2015,1.0,,1,1,,1,0,,1,
MEX_050350,2015,1.0,,0,1,,1,1,,1,
MEX_092295,2015,1.0,,1,1,,1,1,,1,
MEX_093898,2015,1.0,,0,0,,1,0,,1,
MEX_127888,2015,1.0,,1,1,,1,0,,1,
MEX_095545,2015,1.0,,0,1,,1,0,,0,
MEX_029719,2015,1.0,,1,1,,1,1,,1,
MEX_051739,2015,1.0,,1,1,,1,0,,1,
MEX_062308,2015,1.0,,0,1,,1,0,,1,
MEX_138945,2015,1.0,,1,1,,1,0,,1,
MEX_057098,2015,1.0,,1,1,,1,1,,1,
MEX_079790,2015,1.0,,1,1,,1,1,,1,
MEX_035504,2015,1.0,,1,1,,1,1,,1,
MEX_007102,2015,,,0,1,,1,0,,1,
MEX_098473,2015,,,1,1,,1,0,,1,
MEX_144437,2015,1.0,,1,1,,1,0,,1,
MEX_148213,2015,,,1,1,,1,0,,0,
MEX_116890,2015,1.0,,1,1,,1,0,,0,
MEX_100866,2015,1.0,,1,1,,1,0,,1,
MEX_066524,2015,1.0,,1,1,,1,1,,1,
MEX_091524,2015,,,1,1,,1,0,,1,
MEX_051429,2015,1.0,,1,1,,1,0,,1,
MEX_009564,2015,1.0,,1,1,,1,1,,0,
MEX_055509,2015,1.0,,1,1,,1,1,,1,
MEX_039645,2015,1.0,,1,1,,1,1,,1,
MEX_019136,2015,1.0,,1,1,,1,0,,0,
MEX_100748,2015,1.0,,1,1,,1,0,,1,
MEX_041763,2015,1.0,,1,1,,1,1,,1,
MEX_150096,2015,1.0,,1,1,,1,1,,1,
MEX_143864,2015,1.0,,1,1,,1,0,,0,
MEX_143885,2015,1.0,,1,1,,1,0,,1,
MEX_012138,2015,1.0,,1,1,,1,1,,1,
MEX_118634,2015,1.0,,1,1,,1,0,,1,
MEX_093317,2015,,,1,1,,1,0,,1,
MEX_011717,2015,1.0,,1,1,,1,0,,1,
MEX_009788,2015,1.0,,1,1,,1,1,,1,
MEX_063144,2015,,,1,1,,1,0,,1,
MEX_027963,2015,,,1,1,,1,1,,0,
MEX_147035,2015,1.0,,1,1,,1,1,,1,
MEX_043207,2015,1.0,,0,1,,1,0,,1,
MEX_000747,2015,1.0,,1,1,,1,0,,1,
MEX_138727,2015,1.0,,0,1,,1,1,,1,
MEX_081747,2015,,,0,1,,1,1,,1,
MEX_100628,2015,1.0,,0,1,,1,0,,1,
MEX_071378,2015,1.0,,1,1,,1,0,,1,
MEX_046897,2015,1.0,,1,1,,1,1,,1,
MEX_128275,2015,1.0,,0,0,,1,0,,1,
MEX_144159,2015,1.0,,1,1,,1,0,,1,
MEX_085837,2015,1.0,,1,1,,1,0,,1,
MEX_053207,2015,1.0,,0,1,,1,0,,1,
MEX_105461,2015,,,1,1,,1,1,,1,
MEX_004850,2015,1.0,,0,1,,1,0,,0,
MEX_037029,2015,1.0,,1,1,,1,1,,1,
MEX_070396,2015,1.0,,1,1,,1,1,,1,
MEX_014843,2015,1.0,,1,1,,1,1,,1,
MEX_011458,2015,1.0,,1,1,,1,0,,1,
MEX_143645,2015,1.0,,1,1,,1,0,,1,
MEX_138432,2015,1.0,,0,1,,1,1,,1,
MEX_017849,2015,1.0,,0,0,,1,0,,0,
MEX_061127,2015,1.0,,1,1,,1,1,,1,
MEX_086324,2015,1.0,,1,1,,1,0,,1,
MEX_138548,2015,1.0,,0,1,,1,0,,1,
MEX_095280,2015,1.0,,1,1,,1,0,,1,
MEX_009772,2015,1.0,,1,1,,1,0,,0,
MEX_041297,2015,1.0,,1,1,,1,0,,1,
MEX_012828,2015,1.0,,1,1,,1,1,,1,
MEX_115182,2015,1.0,,1,1,,1,1,,1,
MEX_081992,2015,1.0,,1,1,,1,0,,1,
MEX_006557,2015,1.0,,1,1,,1,0,,1,
MEX_023473,2015,1.0,,0,1,,1,1,,1,
MEX_146801,2015,1.0,,1,1,,1,0,,1,
MEX_092654,2015,1.0,,0,1,,1,0,,1,
MEX_149279,2015,1.0,,0,1,,1,0,,1,
MEX_097545,2015,1.0,,1,1,,1,1,,1,
MEX_150182,2015,1.0,,1,1,,1,1,,1,
MEX_093715,2015,1.0,,1,1,,1,0,,1,
MEX_119516,2015,1.0,,1,1,,1,0,,1,
MEX_013944,2015,1.0,,1,1,,1,0,,1,
MEX_042959,2015,1.0,,1,1,,1,1,,1,
MEX_041753,2015,1.0,,1,1,,1,0,,1,
MEX_052953,2015,1.0,,1,1,,1,0,,0,
MEX_138450,2015,,,0,1,,1,0,,1,
MEX_011992,2015,,,1,1,,1,1,,0,
MEX_098463,2015,,,1,1,,1,0,,1,
MEX_099965,2015,1.0,,1,1,,1,0,,0,
MEX_072139,2015,,,1,1,,1,0,,1,
MEX_113453,2015,1.0,,1,1,,1,1,,1,
MEX_047173,2015,1.0,,1,1,,1,0,,1,
MEX_080475,2015,1.0,,1,1,,1,1,,1,
MEX_091611,2015,,,0,1,,1,0,,1,
MEX_100645,2015,1.0,,1,1,,1,1,,1,
MEX_060893,2015,1.0,,1,1,,1,1,,1,
MEX_091513,2015,1.0,,1,1,,1,0,,1,
MEX_065425,2015,,,1,1,,1,0,,0,
MEX_095821,2015,1.0,,0,1,,1,1,,1,
MEX_072710,2015,1.0,,1,1,,1,1,,1,
MEX_088082,2015,1.0,,1,1,,1,1,,1,
MEX_077845,2015,,,1,0,,1,1,,1,
MEX_059645,2015,,,1,1,,1,0,,0,
MEX_150292,2015,,,1,1,,1,0,,1,
MEX_076818,2015,,,1,1,,1,0,,0,
MEX_041742,2015,1.0,,1,1,,1,1,,1,
MEX_056977,2015,1.0,,1,1,,1,1,,1,
MEX_029654,2015,1.0,,1,1,,1,0,,1,
MEX_069896,2015,1.0,,1,1,,1,1,,1,
MEX_047594,2015,1.0,,1,1,,1,0,,1,
MEX_118174,2015,1.0,,0,1,,1,1,,1,
MEX_149091,2015,1.0,,1,1,,1,1,,1,
MEX_064495,2015,,,0,0,,1,0,,0,
MEX_103721,2015,,,0,1,,1,0,,1,
MEX_147257,2015,,,1,0,,1,0,,0,
MEX_086588,2015,1.0,,0,0,,1,0,,0,
MEX_148240,2015,,,1,1,,1,0,,0,
MEX_015631,2015,1.0,,1,1,,1,0,,0,
MEX_058433,2015,1.0,,1,1,,1,1,,1,
MEX_012115,2015,1.0,,1,1,,1,1,,1,
MEX_103772,2015,,,1,1,,1,0,,1,
MEX_046756,2015,1.0,,0,1,,1,1,,1,
MEX_103762,2015,1.0,,1,1,,1,1,,1,
MEX_138084,2015,,,0,1,,1,0,,1,
MEX_006157,2015,1.0,,1,1,,1,0,,1,
MEX_011739,2015,1.0,,1,1,,1,1,,1,
MEX_050529,2015,1.0,,1,1,,1,1,,1,
MEX_091608,2015,1.0,,1,1,,1,1,,1,
MEX_072633,2015,,,1,1,,1,0,,1,
MEX_069802,2015,,,1,1,,1,0,,1,
MEX_007706,2015,1.0,,1,1,,1,1,,1,
MEX_092931,2015,1.0,,1,1,,1,1,,1,
MEX_048566,2015,1.0,,1,1,,1,1,,0,
MEX_056704,2015,1.0,,1,1,,1,0,,1,
MEX_013917,2015,1.0,,1,1,,1,0,,0,
MEX_147255,2015,1.0,,1,1,,1,1,,1,
MEX_121486,2015,1.0,,1,1,,1,0,,0,
MEX_090911,2015,1.0,,1,1,,1,1,,1,
MEX_079854,2015,1.0,,1,1,,1,1,,1,
MEX_041278,2015,1.0,,1,1,,1,1,,1,
MEX_051158,2015,,,1,1,,1,0,,1,
MEX_125495,2015,,,0,0,,1,0,,1,
MEX_036180,2015,,,1,1,,1,0,,0,
MEX_047636,2015,1.0,,1,1,,1,0,,1,
MEX_093687,2015,1.0,,1,1,,1,1,,0,
MEX_008309,2015,1.0,,1,1,,1,0,,1,
MEX_113482,2015,,,1,1,,1,1,,1,
MEX_079510,2015,1.0,,1,1,,1,1,,0,
MEX_068634,2015,1.0,,1,1,,1,0,,1,
MEX_073982,2015,1.0,,1,1,,1,1,,1,
MEX_148351,2015,1.0,,1,1,,1,0,,1,
MEX_005538,2015,1.0,,1,1,,1,0,,1,
MEX_061545,2015,,,1,1,,1,0,,0,
MEX_059772,2015,1.0,,1,1,,1,1,,1,
MEX_118940,2015,1.0,,0,1,,1,0,,1,
MEX_069991,2015,1.0,,1,1,,1,0,,1,
MEX_069993,2015,,,1,1,,1,0,,0,
MEX_054708,2015,1.0,,1,1,,1,1,,1,
MEX_007322,2015,1.0,,0,1,,1,1,,1,
MEX_103469,2015,1.0,,1,1,,1,1,,1,
MEX_040192,2015,,,0,0,,0,0,,1,
MEX_104978,2015,1.0,,1,1,,1,0,,1,
MEX_047646,2015,,,0,1,,1,0,,1,
MEX_006544,2015,,,1,1,,1,1,,1,
MEX_005182,2015,1.0,,1,1,,1,0,,1,
MEX_121029,2015,1.0,,1,1,,1,1,,1,
MEX_068512,2015,1.0,,1,1,,1,0,,1,
MEX_125465,2015,,,0,0,,1,0,,1,
MEX_125477,2015,1.0,,1,1,,1,0,,0,
MEX_125258,2015,1.0,,0,0,,1,0,,1,
MEX_126568,2015,1.0,,1,1,,1,0,,1,
MEX_086749,2015,1.0,,0,0,,1,1,,1,
MEX_056701,2015,,,0,0,,1,1,,0,
MEX_068054,2015,1.0,,1,1,,1,1,,1,
MEX_070328,2015,1.0,,1,1,,1,1,,1,
MEX_103242,2015,1.0,,1,1,,1,1,,1,
MEX_103327,2015,1.0,,1,1,,1,1,,1,
MEX_142662,2015,1.0,,1,1,,1,0,,1,
MEX_015366,2015,1.0,,1,1,,1,0,,1,
MEX_030281,2015,1.0,,1,1,,1,1,,1,
MEX_146791,2015,1.0,,1,1,,1,1,,1,
MEX_103497,2015,,,1,1,,1,0,,1,
MEX_008384,2015,1.0,,1,1,,1,0,,1,
MEX_061267,2015,1.0,,0,1,,1,1,,1,
MEX_004522,2015,1.0,,0,0,,1,0,,0,
MEX_097847,2015,,,1,1,,1,0,,0,
MEX_150398,2015,,,0,0,,1,0,,0,
MEX_052683,2015,1.0,,1,1,,1,0,,1,
MEX_126685,2015,1.0,,1,1,,1,1,,1,
MEX_123957,2015,1.0,,1,1,,1,0,,1,
MEX_118936,2015,1.0,,1,1,,1,0,,1,
MEX_064306,2015,1.0,,0,1,,1,0,,1,
MEX_038259,2015,1.0,,1,1,,1,0,,1,
MEX_099610,2015,1.0,,1,1,,1,0,,1,
MEX_036933,2015,1.0,,1,1,,1,1,,1,
MEX_046017,2015,1.0,,1,1,,1,1,,1,
MEX_090671,2015,,,1,1,,1,0,,1,
MEX_145487,2015,1.0,,1,1,,1,0,,1,
MEX_140106,2015,,,0,0,,1,1,,0,
MEX_015999,2015,1.0,,1,1,,1,0,,1,
MEX_080609,2015,,,1,1,,1,0,,1,
MEX_065011,2015,,,1,1,,1,0,,0,
MEX_091924,2015,,,1,1,,1,0,,1,
MEX_140198,2015,1.0,,1,1,,1,0,,0,
MEX_083474,2015,,,1,1,,1,0,,1,
MEX_092485,2015,1.0,,0,1,,1,0,,0,
MEX_090350,2015,1.0,,1,1,,1,0,,1,
MEX_072964,2015,1.0,,1,1,,1,0,,0,
MEX_086528,2015,1.0,,1,1,,1,1,,1,
MEX_127270,2015,1.0,,1,1,,1,1,,1,
MEX_040376,2015,1.0,,1,1,,1,0,,1,
MEX_120513,2015,1.0,,1,1,,1,0,,0,
MEX_059924,2015,1.0,,1,1,,1,0,,1,
MEX_042104,2015,1.0,,0,1,,1,1,,1,
MEX_092324,2015,1.0,,1,1,,1,1,,1,
MEX_099607,2015,1.0,,1,1,,1,1,,1,
MEX_116433,2015,1.0,,1,1,,1,0,,1,
MEX_103171,2015,1.0,,1,1,,1,1,,1,
MEX_008879,2015,1.0,,1,1,,1,0,,1,
MEX_151157,2015,1.0,,1,1,,1,0,,1,
MEX_142492,2015,,,1,1,,1,0,,0,
MEX_048151,2015,1.0,,1,1,,1,0,,1,
MEX_048769,2015,1.0,,1,1,,1,0,,1,
MEX_074433,2015,1.0,,1,1,,1,0,,1,
MEX_036881,2015,1.0,,1,1,,1,1,,1,
MEX_007838,2015,1.0,,1,1,,1,1,,1,
MEX_046816,2015,,,1,1,,1,1,,1,
MEX_093863,2015,1.0,,1,1,,1,0,,1,
MEX_087462,2015,,,0,0,,1,0,,1,
MEX_038804,2015,1.0,,1,1,,1,1,,1,
MEX_098714,2015,1.0,,0,1,,1,0,,1,
MEX_002095,2015,1.0,,1,1,,1,0,,0,
MEX_041264,2015,,,1,1,,1,0,,0,
MEX_069126,2015,1.0,,1,1,,1,1,,1,
MEX_059210,2015,,,0,1,,1,0,,0,
MEX_052537,2015,1.0,,1,1,,1,1,,1,
MEX_094404,2015,,,1,1,,1,0,,1,
MEX_041501,2015,1.0,,1,1,,1,1,,1,
MEX_142108,2015,1.0,,1,1,,1,0,,1,
MEX_062023,2015,,,0,0,,1,0,,1,
MEX_127380,2015,1.0,,1,1,,1,0,,1,
MEX_140797,2015,1.0,,1,1,,1,1,,1,
MEX_140811,2015,1.0,,0,1,,1,0,,1,
MEX_113088,2015,1.0,,1,1,,1,1,,1,
MEX_080065,2015,,,1,1,,1,0,,1,
MEX_113444,2015,1.0,,1,1,,1,0,,1,
MEX_039810,2015,1.0,,1,1,,1,0,,1,
MEX_082388,2015,1.0,,1,1,,1,1,,1,
MEX_040163,2015,,,1,1,,1,0,,1,
MEX_049651,2015,,,1,1,,1,0,,1,
MEX_019163,2015,1.0,,1,1,,1,0,,0,
MEX_055007,2015,1.0,,1,1,,1,0,,1,
MEX_150682,2015,1.0,,1,1,,1,0,,1,
MEX_101623,2015,1.0,,1,1,,1,1,,1,
