geo_id,year,water_basic,water_improved,sanitation_basic,sanitation_sex_separated,handwashing_basic,electricity,internet,internet_type,computers,library,classrooms_total
HND_010794,2011,1,1,,,,0,0,,0,,
HND_009518,2011,1,1,,,,1,0,,0,,
HND_007275,2011,1,1,,,,1,0,,0,,
HND_008068,2011,1,1,,,,1,0,,1,,
HND_000404,2011,1,1,,,,0,0,,0,,
HND_009519,2011,1,1,,,,1,0,,0,,
HND_003718,2011,1,1,,,,1,0,,1,,
HND_012999,2011,1,1,,,,1,0,,1,,
HND_005814,2011,1,1,,,,1,0,,1,,
HND_008186,2011,1,1,,,,1,0,,0,,
HND_014709,2011,1,1,,,,1,0,,1,,
HND_004471,2011,1,1,,,,0,0,,0,,
HND_001446,2011,1,1,,,,1,0,,0,,
HND_016440,2011,1,1,,,,0,0,,0,,
HND_013287,2011,1,1,,,,0,0,,0,,
HND_010864,2011,1,1,,,,0,0,,0,,
HND_008889,2011,1,1,,,,1,0,,0,,
HND_016886,2011,1,1,,,,1,0,,0,,
HND_011703,2011,1,1,,,,0,0,,0,,
HND_015005,2011,1,1,,,,0,0,,0,,
HND_015220,2011,1,1,,,,1,0,,0,,
HND_004704,2011,1,1,,,,1,0,,0,,
HND_005655,2011,1,1,,,,1,0,,0,,
HND_008721,2011,1,1,,,,1,0,,1,,
HND_008807,2011,1,1,,,,1,0,,1,,
HND_005963,2011,1,1,,,,1,0,,0,,
HND_012753,2011,,,,,,,0,,0,,
HND_005514,2011,,,,,,,0,,0,,
HND_011127,2011,,,,,,,0,,0,,
HND_002230,2011,,,,,,,0,,0,,
HND_015935,2011,,,,,,,0,,0,,
HND_001632,2011,1,1,,,,0,0,,0,,
HND_001647,2011,1,1,,,,1,0,,0,,
HND_001511,2011,1,1,,,,1,0,,0,,
HND_016418,2011,,,,,,,0,,0,,
HND_014922,2011,1,1,,,,1,0,,1,,
HND_009934,2011,1,1,,,,1,0,,1,,
HND_014997,2011,,0,,,,0,0,,0,,
HND_008837,2011,1,1,,,,1,0,,1,,
HND_002940,2011,1,1,,,,1,0,,1,,
HND_004564,2011,1,1,,,,0,0,,0,,
HND_004563,2011,1,1,,,,0,0,,0,,
HND_007395,2011,1,1,,,,1,0,,1,,
HND_010991,2011,1,0,,,,1,0,,0,,
HND_014725,2011,1,1,,,,1,0,,0,,
HND_009134,2011,1,1,,,,1,0,,0,,
HND_004382,2011,1,1,,,,1,0,,0,,
HND_010992,2011,1,1,,,,1,0,,0,,
HND_009135,2011,1,1,,,,1,0,,1,,
HND_016356,2011,1,1,,,,1,0,,1,,
HND_015055,2011,1,1,,,,0,0,,0,,
HND_005584,2011,1,1,,,,0,0,,0,,
HND_005376,2011,1,1,,,,1,0,,1,,
HND_011818,2011,1,1,,,,1,0,,1,,
HND_016355,2011,1,1,,,,0,0,,0,,
HND_000176,2011,1,1,,,,0,0,,0,,
HND_016401,2011,1,1,,,,1,0,,0,,
HND_016389,2011,1,1,,,,1,0,,1,,
HND_016515,2011,1,1,,,,1,0,,0,,
HND_003939,2011,1,1,,,,1,0,,0,,
HND_006853,2011,1,1,,,,1,0,,0,,
HND_007876,2011,1,1,,,,0,0,,0,,
HND_010534,2011,,,,,,,0,,0,,
HND_015181,2011,1,1,,,,0,0,,0,,
HND_001878,2011,1,0,,,,0,0,,0,,
HND_015068,2011,1,1,,,,1,0,,0,,
HND_006077,2011,1,1,,,,1,0,,0,,
HND_012555,2011,1,1,,,,1,0,,0,,
HND_010000,2011,,,,,,,0,,0,,
HND_001877,2011,,,,,,,0,,0,,
HND_000494,2011,,,,,,,0,,0,,
HND_010383,2011,1,1,,,,0,0,,0,,
HND_014750,2011,1,1,,,,0,0,,0,,
HND_005152,2011,1,1,,,,1,0,,0,,
HND_013174,2011,1,1,,,,1,0,,0,,
HND_004232,2011,1,1,,,,1,0,,1,,
HND_013480,2011,1,1,,,,1,0,,0,,
HND_008845,2011,1,1,,,,1,0,,0,,
HND_009701,2011,1,1,,,,0,0,,0,,
HND_015006,2011,1,1,,,,0,0,,0,,
HND_003577,2011,1,1,,,,0,0,,0,,
HND_006020,2011,1,1,,,,0,0,,0,,
HND_000196,2011,1,1,,,,0,0,,0,,
HND_007467,2011,1,1,,,,0,0,,0,,
HND_014767,2011,1,1,,,,0,0,,0,,
HND_014571,2011,1,1,,,,1,0,,0,,
HND_003052,2011,1,1,,,,1,0,,0,,
HND_013594,2011,1,1,,,,1,0,,0,,
HND_015010,2011,1,1,,,,0,0,,0,,
HND_006741,2011,1,1,,,,1,0,,0,,
HND_002523,2011,1,1,,,,1,0,,0,,
HND_005865,2011,1,1,,,,1,0,,0,,
HND_006306,2011,1,1,,,,1,0,,1,,
HND_006004,2011,1,1,,,,0,0,,0,,
HND_003072,2011,1,1,,,,0,0,,0,,
HND_003428,2011,1,1,,,,0,0,,0,,
HND_002217,2011,1,1,,,,1,0,,1,,
HND_008226,2011,1,1,,,,0,0,,0,,
HND_014661,2011,1,1,,,,0,0,,0,,
HND_007456,2011,1,1,,,,0,0,,0,,
HND_014855,2011,1,1,,,,0,0,,0,,
HND_006021,2011,1,1,,,,1,0,,0,,
HND_000959,2011,1,1,,,,0,0,,0,,
HND_011633,2011,1,1,,,,0,0,,0,,
HND_011897,2011,1,1,,,,0,0,,0,,
HND_008527,2011,1,1,,,,0,0,,0,,
HND_006759,2011,1,1,,,,0,0,,0,,
HND_005491,2011,1,1,,,,0,0,,0,,
HND_012404,2011,1,0,,,,0,0,,0,,
HND_006886,2011,1,1,,,,1,0,,0,,
HND_000889,2011,1,1,,,,0,0,,0,,
HND_012688,2011,1,1,,,,0,0,,0,,
HND_002989,2011,1,1,,,,0,0,,0,,
HND_002667,2011,1,1,,,,0,0,,0,,
HND_012912,2011,1,1,,,,0,0,,0,,
HND_010530,2011,,,,,,,0,,0,,
HND_016123,2011,,,,,,,0,,0,,
HND_002668,2011,,,,,,,0,,0,,
HND_003381,2011,,,,,,,0,,0,,
HND_008983,2011,,,,,,,0,,0,,
HND_005380,2011,1,1,,,,0,0,,0,,
HND_016111,2011,,,,,,,0,,0,,
HND_000914,2011,,0,,,,0,0,,0,,
HND_001811,2011,1,1,,,,1,0,,0,,
HND_003525,2011,,,,,,,0,,0,,
HND_003368,2011,,,,,,,0,,0,,
HND_010116,2011,,,,,,,0,,0,,
HND_012562,2011,,,,,,,0,,0,,
HND_016267,2011,,,,,,,0,,0,,
HND_016217,2011,,,,,,,0,,0,,
HND_012652,2011,,,,,,,0,,0,,
HND_001785,2011,,,,,,,0,,0,,
HND_002666,2011,1,1,,,,1,0,,0,,
HND_009315,2011,1,0,,,,0,0,,0,,
HND_002354,2011,1,1,,,,1,0,,1,,
HND_008264,2011,1,1,,,,1,0,,0,,
HND_007426,2011,1,1,,,,1,0,,1,,
HND_005768,2011,1,1,,,,1,0,,0,,
HND_008550,2011,0,0,,,,0,0,,0,,
HND_000408,2011,1,0,,,,0,0,,0,,
HND_005147,2011,1,0,,,,1,0,,0,,
HND_005148,2011,1,1,,,,1,0,,0,,
HND_005150,2011,1,1,,,,1,0,,0,,
HND_007431,2011,1,1,,,,1,0,,0,,
HND_005429,2011,1,0,,,,1,0,,0,,
HND_005130,2011,1,1,,,,1,0,,1,,
HND_002935,2011,1,1,,,,1,0,,1,,
HND_002074,2011,1,1,,,,1,0,,1,,
HND_013511,2011,1,1,,,,1,0,,0,,
HND_005774,2011,1,1,,,,1,0,,1,,
HND_014252,2011,1,0,,,,0,0,,0,,
HND_009075,2011,1,1,,,,1,0,,0,,
HND_005488,2011,,0,,,,0,0,,0,,
HND_008872,2011,1,0,,,,0,0,,0,,
HND_010704,2011,,0,,,,0,0,,0,,
HND_010644,2011,1,1,,,,0,0,,0,,
HND_008544,2011,1,0,,,,1,0,,0,,
HND_009328,2011,1,1,,,,1,0,,0,,
HND_001065,2011,0,0,,,,0,0,,0,,
HND_008083,2011,1,0,,,,0,0,,0,,
HND_016350,2011,1,0,,,,0,0,,0,,
HND_002522,2011,1,1,,,,1,0,,0,,
HND_008174,2011,0,0,,,,0,0,,0,,
HND_000338,2011,1,0,,,,1,0,,0,,
HND_008176,2011,1,0,,,,0,0,,0,,
HND_000068,2011,1,1,,,,1,1,,1,,
HND_009824,2011,1,1,,,,1,0,,0,,
HND_003194,2011,1,1,,,,1,0,,1,,
HND_000142,2011,1,1,,,,1,0,,0,,
HND_016571,2011,1,0,,,,0,0,,0,,
HND_002931,2011,1,1,,,,1,0,,1,,
HND_004276,2011,1,0,,,,1,0,,0,,
HND_007504,2011,1,1,,,,1,0,,0,,
HND_013196,2011,,0,,,,1,0,,0,,
HND_002148,2011,1,1,,,,1,0,,1,,
HND_005197,2011,1,1,,,,0,0,,0,,
HND_005199,2011,,0,,,,0,0,,0,,
HND_014888,2011,1,1,,,,1,0,,0,,
HND_009123,2011,0,0,,,,0,0,,0,,
HND_008824,2011,1,1,,,,1,0,,1,,
HND_009826,2011,1,0,,,,0,0,,0,,
HND_000095,2011,1,1,,,,1,0,,0,,
HND_007214,2011,1,1,,,,0,0,,0,,
HND_008370,2011,1,0,,,,0,0,,0,,
HND_002929,2011,1,0,,,,0,0,,0,,
HND_000472,2011,0,0,,,,0,0,,0,,
HND_009213,2011,1,1,,,,1,0,,1,,
HND_013373,2011,1,1,,,,1,0,,0,,
HND_009455,2011,1,1,,,,1,0,,0,,
HND_007248,2011,1,1,,,,1,0,,0,,
HND_002928,2011,1,0,,,,0,0,,0,,
HND_013201,2011,1,1,,,,0,0,,0,,
HND_003437,2011,1,1,,,,1,0,,0,,
HND_001036,2011,1,1,,,,1,0,,0,,
HND_009214,2011,0,0,,,,0,0,,0,,
HND_003174,2011,1,1,,,,1,0,,1,,
HND_007805,2011,1,1,,,,0,0,,0,,
HND_008444,2011,1,1,,,,1,0,,1,,
HND_009333,2011,1,1,,,,0,0,,0,,
HND_014041,2011,1,0,,,,0,0,,0,,
HND_003708,2011,1,1,,,,1,0,,0,,
HND_003171,2011,1,0,,,,1,0,,1,,
HND_005858,2011,1,1,,,,1,0,,0,,
HND_006995,2011,,0,,,,0,0,,0,,
HND_004700,2011,1,1,,,,0,0,,0,,
HND_012974,2011,1,1,,,,1,0,,0,,
HND_000940,2011,1,1,,,,1,0,,0,,
HND_001953,2011,1,1,,,,0,0,,0,,
HND_002923,2011,1,1,,,,1,0,,0,,
HND_005769,2011,1,1,,,,1,0,,1,,
HND_005897,2011,1,1,,,,1,0,,1,,
HND_014759,2011,1,1,,,,1,0,,0,,
HND_013345,2011,1,1,,,,1,0,,1,,
HND_002073,2011,1,1,,,,1,0,,1,,
HND_002287,2011,1,1,,,,1,0,,0,,
HND_001724,2011,1,1,,,,1,0,,0,,
HND_003612,2011,1,1,,,,1,0,,0,,
HND_009960,2011,1,1,,,,1,0,,0,,
HND_013672,2011,1,1,,,,1,0,,0,,
HND_013331,2011,1,1,,,,1,0,,0,,
HND_013675,2011,1,1,,,,1,0,,0,,
HND_008693,2011,1,1,,,,1,0,,0,,
HND_013575,2011,1,1,,,,1,0,,0,,
HND_010135,2011,1,1,,,,1,0,,0,,
HND_013925,2011,1,1,,,,1,0,,0,,
HND_013724,2011,1,1,,,,1,0,,0,,
HND_007243,2011,1,1,,,,1,0,,0,,
HND_016809,2011,1,1,,,,1,0,,0,,
HND_015197,2011,1,1,,,,1,0,,0,,
HND_007923,2011,1,0,,,,0,0,,0,,
HND_014423,2011,1,1,,,,1,0,,0,,
HND_006321,2011,1,1,,,,0,0,,0,,
HND_015299,2011,1,1,,,,0,0,,0,,
HND_013587,2011,1,1,,,,1,0,,0,,
HND_009955,2011,1,1,,,,1,0,,0,,
HND_013571,2011,1,1,,,,1,0,,0,,
HND_016344,2011,1,0,,,,1,0,,1,,
HND_003837,2011,1,0,,,,1,0,,1,,
HND_003706,2011,1,1,,,,1,0,,0,,
HND_000028,2011,1,0,,,,0,0,,0,,
HND_006754,2011,1,1,,,,1,0,,0,,
HND_009816,2011,1,1,,,,1,0,,1,,
HND_014552,2011,,,,,,,0,,0,,
HND_010581,2011,0,0,,,,0,0,,0,,
HND_012381,2011,1,0,,,,0,0,,0,,
HND_012465,2011,1,0,,,,0,0,,0,,
HND_003650,2011,1,1,,,,1,0,,0,,
HND_013796,2011,1,0,,,,1,0,,0,,
HND_004590,2011,1,1,,,,1,0,,0,,
HND_003122,2011,1,0,,,,1,0,,1,,
HND_003115,2011,1,0,,,,0,0,,0,,
HND_011434,2011,1,1,,,,1,0,,0,,
HND_001507,2011,,0,,,,0,0,,0,,
HND_012952,2011,,,,,,,0,,0,,
HND_014607,2011,,,,,,,0,,0,,
HND_002465,2011,,,,,,,0,,0,,
HND_007168,2011,1,1,,,,1,0,,0,,
HND_001759,2011,,,,,,,0,,0,,
HND_013151,2011,,,,,,,0,,0,,
HND_003960,2011,,,,,,,0,,0,,
HND_013376,2011,,,,,,,0,,0,,
HND_009878,2011,,,,,,,0,,0,,
HND_015412,2011,,,,,,,0,,0,,
HND_004385,2011,,,,,,,0,,0,,
HND_002608,2011,,0,,,,1,1,,0,,
HND_001176,2011,,,,,,,0,,0,,
HND_001289,2011,,,,,,,0,,0,,
HND_002058,2011,,,,,,,0,,0,,
HND_003392,2011,,,,,,,0,,0,,
HND_009877,2011,,,,,,,0,,0,,
HND_004685,2011,,,,,,,0,,0,,
HND_011319,2011,,,,,,,0,,0,,
HND_010173,2011,,,,,,,0,,0,,
HND_005674,2011,,,,,,,0,,0,,
HND_008866,2011,1,1,,,,1,0,,0,,
HND_013158,2011,1,1,,,,1,0,,1,,
HND_007270,2011,1,1,,,,1,0,,0,,
HND_004512,2011,1,1,,,,1,0,,0,,
HND_016347,2011,1,1,,,,1,0,,1,,
HND_007379,2011,1,0,,,,1,0,,0,,
HND_007098,2011,1,1,,,,1,0,,1,,
HND_014049,2011,1,1,,,,1,0,,1,,
HND_008583,2011,1,0,,,,1,0,,0,,
HND_005243,2011,1,1,,,,1,0,,1,,
HND_010970,2011,1,1,,,,1,0,,0,,
HND_010551,2011,1,1,,,,0,0,,0,,
HND_009452,2011,,0,,,,1,0,,0,,
HND_014647,2011,,0,,,,1,0,,0,,
HND_013185,2011,1,1,,,,1,0,,0,,
HND_003686,2011,1,1,,,,1,0,,0,,
HND_000878,2011,1,1,,,,0,0,,0,,
HND_006750,2011,1,1,,,,1,0,,0,,
HND_014923,2011,1,1,,,,1,0,,0,,
HND_001063,2011,1,1,,,,1,0,,0,,
HND_013386,2011,1,1,,,,1,0,,1,,
HND_006121,2011,1,1,,,,1,0,,0,,
HND_002463,2011,1,1,,,,1,0,,0,,
HND_007318,2011,1,1,,,,1,0,,0,,
HND_011512,2011,,,,,,,0,,0,,
HND_009278,2011,,,,,,,0,,0,,
HND_005775,2011,1,1,,,,1,0,,1,,
HND_015550,2011,1,0,,,,1,0,,0,,
HND_011896,2011,1,1,,,,1,0,,0,,
HND_015521,2011,1,1,,,,1,0,,0,,
HND_007365,2011,1,1,,,,1,0,,0,,
HND_013611,2011,1,1,,,,1,0,,0,,
HND_010845,2011,1,1,,,,1,0,,0,,
HND_009389,2011,1,1,,,,1,0,,0,,
HND_010342,2011,1,1,,,,1,0,,0,,
HND_002962,2011,1,1,,,,1,0,,1,,
HND_009036,2011,1,0,,,,1,0,,0,,
HND_015783,2011,1,1,,,,1,0,,1,,
HND_009794,2011,1,1,,,,1,0,,0,,
HND_008521,2011,1,1,,,,1,0,,0,,
HND_005479,2011,1,1,,,,1,0,,1,,
HND_005275,2011,1,1,,,,1,0,,0,,
HND_005408,2011,1,0,,,,1,0,,0,,
HND_003173,2011,1,0,,,,1,0,,0,,
HND_008782,2011,1,1,,,,1,0,,0,,
HND_006748,2011,1,1,,,,1,0,,0,,
HND_012069,2011,1,0,,,,1,0,,0,,
HND_006722,2011,1,1,,,,1,0,,0,,
HND_006109,2011,1,1,,,,1,0,,0,,
HND_003377,2011,,,,,,,0,,0,,
HND_000367,2011,1,1,,,,1,0,,0,,
HND_000348,2011,1,1,,,,1,0,,0,,
HND_010087,2011,1,1,,,,1,0,,0,,
HND_013314,2011,,,,,,,0,,0,,
HND_016016,2011,,,,,,,0,,0,,
HND_005559,2011,,,,,,,0,,0,,
HND_014004,2011,,,,,,,0,,0,,
HND_012780,2011,,,,,,,0,,0,,
HND_006954,2011,,,,,,,0,,0,,
HND_009777,2011,1,1,,,,1,0,,0,,
HND_016017,2011,,,,,,,0,,0,,
HND_009366,2011,,,,,,,0,,0,,
HND_002959,2011,1,1,,,,1,0,,1,,
HND_014749,2011,1,0,,,,1,0,,0,,
HND_008539,2011,1,1,,,,1,0,,1,,
HND_007469,2011,1,1,,,,1,0,,1,,
HND_016343,2011,1,1,,,,1,0,,0,,
HND_013339,2011,1,1,,,,1,0,,0,,
HND_010855,2011,1,1,,,,1,0,,0,,
HND_009764,2011,1,1,,,,1,0,,0,,
HND_014603,2011,1,1,,,,0,0,,0,,
HND_014054,2011,1,0,,,,1,0,,0,,
HND_013198,2011,1,1,,,,1,0,,0,,
HND_009912,2011,1,1,,,,1,0,,0,,
HND_008215,2011,,0,,,,0,0,,0,,
HND_004957,2011,1,1,,,,1,0,,0,,
HND_009086,2011,0,0,,,,0,0,,0,,
HND_010673,2011,1,0,,,,1,0,,0,,
HND_001278,2011,1,1,,,,1,0,,0,,
HND_003133,2011,1,0,,,,0,0,,0,,
HND_005868,2011,1,0,,,,1,0,,0,,
HND_003110,2011,1,1,,,,0,0,,0,,
HND_003078,2011,1,1,,,,1,0,,0,,
HND_001970,2011,1,1,,,,1,0,,0,,
HND_015222,2011,1,1,,,,1,0,,0,,
HND_001038,2011,1,1,,,,1,0,,1,,
HND_003611,2011,1,1,,,,0,0,,0,,
HND_000991,2011,1,1,,,,1,0,,0,,
HND_014839,2011,0,0,,,,1,0,,0,,
HND_011199,2011,,,,,,,0,,0,,
HND_009913,2011,,,,,,,0,,0,,
HND_013691,2011,,,,,,,0,,0,,
HND_004793,2011,1,1,,,,1,0,,1,,
HND_003053,2011,1,1,,,,0,0,,0,,
HND_008206,2011,0,0,,,,0,0,,0,,
HND_002973,2011,1,1,,,,1,0,,1,,
HND_008372,2011,1,0,,,,0,0,,0,,
HND_000875,2011,1,1,,,,1,0,,0,,
HND_010861,2011,1,1,,,,0,0,,0,,
HND_010014,2011,1,1,,,,0,0,,0,,
HND_016075,2011,,0,,,,1,0,,0,,
HND_008626,2011,0,0,,,,0,0,,0,,
HND_007413,2011,1,1,,,,1,0,,0,,
HND_001607,2011,1,1,,,,1,0,,0,,
HND_013578,2011,1,0,,,,0,0,,0,,
HND_013577,2011,1,1,,,,1,0,,0,,
HND_015172,2011,,0,,,,1,0,,0,,
HND_007288,2011,1,1,,,,1,1,,1,,
HND_012872,2011,1,1,,,,0,0,,0,,
HND_001277,2011,1,1,,,,0,0,,0,,
HND_003141,2011,,0,,,,1,0,,1,,
HND_003540,2011,1,1,,,,1,0,,0,,
HND_010947,2011,1,0,,,,1,0,,0,,
HND_000340,2011,1,0,,,,0,0,,0,,
HND_002977,2011,1,0,,,,0,0,,0,,
HND_000241,2011,1,1,,,,1,0,,1,,
HND_008371,2011,1,1,,,,1,0,,0,,
HND_009437,2011,,0,,,,1,0,,0,,
HND_012173,2011,1,1,,,,1,0,,1,,
HND_014663,2011,1,1,,,,1,0,,0,,
HND_011690,2011,1,0,,,,0,0,,0,,
HND_002498,2011,1,0,,,,0,0,,0,,
HND_013381,2011,1,0,,,,0,0,,0,,
HND_004743,2011,1,0,,,,1,0,,0,,
HND_004741,2011,1,0,,,,0,0,,0,,
HND_007380,2011,1,1,,,,1,0,,0,,
HND_003161,2011,1,1,,,,1,0,,0,,
HND_004783,2011,1,1,,,,1,0,,0,,
HND_013340,2011,1,1,,,,1,0,,1,,
HND_008443,2011,1,0,,,,1,0,,0,,
HND_008389,2011,1,1,,,,1,0,,0,,
HND_009742,2011,1,0,,,,1,0,,1,,
HND_008388,2011,1,1,,,,1,0,,0,,
HND_009854,2011,1,1,,,,1,0,,1,,
HND_007319,2011,1,0,,,,1,0,,0,,
HND_003195,2011,1,1,,,,1,0,,1,,
HND_010703,2011,1,1,,,,1,0,,0,,
HND_000106,2011,1,0,,,,1,0,,0,,
HND_001000,2011,,0,,,,1,0,,0,,
HND_000043,2011,1,1,,,,1,0,,0,,
HND_011919,2011,1,1,,,,1,0,,0,,
HND_003120,2011,1,1,,,,1,0,,0,,
HND_012111,2011,1,1,,,,1,0,,0,,
HND_000561,2011,1,1,,,,0,0,,0,,
HND_013835,2011,1,1,,,,1,0,,0,,
HND_002385,2011,1,0,,,,1,0,,0,,
HND_002068,2011,1,1,,,,1,0,,0,,
HND_013592,2011,1,1,,,,1,0,,0,,
HND_003121,2011,1,1,,,,0,0,,0,,
HND_010896,2011,1,0,,,,1,0,,1,,
HND_001007,2011,1,1,,,,1,0,,0,,
HND_011511,2011,,,,,,,0,,0,,
HND_003369,2011,,,,,,,0,,0,,
HND_009980,2011,,,,,,,0,,0,,
HND_013649,2011,,,,,,,0,,0,,
HND_002160,2011,,,,,,,0,,0,,
HND_012464,2011,1,0,,,,1,0,,0,,
HND_003196,2011,1,0,,,,0,0,,0,,
HND_009313,2011,0,0,,,,0,0,,0,,
HND_005001,2011,1,1,,,,1,0,,1,,
HND_010920,2011,1,1,,,,1,0,,0,,
HND_013956,2011,1,0,,,,0,0,,0,,
HND_004982,2011,1,0,,,,0,0,,0,,
HND_008406,2011,1,1,,,,0,0,,0,,
HND_006079,2011,1,0,,,,0,0,,0,,
HND_009668,2011,1,0,,,,0,0,,0,,
HND_002936,2011,1,1,,,,1,0,,1,,
HND_002951,2011,1,1,,,,1,0,,0,,
HND_014034,2011,0,0,,,,0,0,,0,,
HND_015771,2011,1,1,,,,0,0,,0,,
HND_008374,2011,1,1,,,,1,0,,0,,
HND_007332,2011,,0,,,,0,0,,0,,
HND_007478,2011,1,1,,,,1,0,,1,,
HND_013186,2011,0,0,,,,0,0,,0,,
HND_008841,2011,1,1,,,,1,0,,0,,
HND_008071,2011,1,0,,,,0,0,,0,,
HND_000820,2011,1,0,,,,0,0,,0,,
HND_013366,2011,1,1,,,,1,0,,0,,
HND_002956,2011,0,0,,,,0,0,,0,,
HND_009040,2011,1,0,,,,0,0,,0,,
HND_005888,2011,1,0,,,,0,0,,0,,
HND_012902,2011,1,0,,,,0,0,,0,,
HND_003524,2011,0,0,,,,0,0,,0,,
HND_009465,2011,1,0,,,,0,0,,0,,
HND_000471,2011,0,0,,,,1,0,,0,,
HND_013847,2011,,0,,,,0,0,,0,,
HND_010793,2011,1,1,,,,0,0,,0,,
HND_014386,2011,1,1,,,,0,0,,0,,
HND_013022,2011,1,1,,,,0,0,,0,,
HND_011242,2011,1,1,,,,1,0,,0,,
HND_013570,2011,1,1,,,,1,0,,0,,
HND_013581,2011,1,1,,,,1,0,,0,,
HND_001859,2011,0,0,,,,1,0,,0,,
HND_007954,2011,1,1,,,,0,0,,0,,
HND_010221,2011,1,0,,,,0,0,,0,,
HND_001442,2011,1,1,,,,0,0,,0,,
HND_013572,2011,1,1,,,,0,0,,0,,
HND_011658,2011,,0,,,,0,0,,0,,
HND_000397,2011,1,1,,,,0,0,,0,,
HND_009931,2011,1,0,,,,0,0,,0,,
HND_013579,2011,1,1,,,,0,0,,0,,
HND_014554,2011,1,0,,,,0,0,,0,,
HND_007107,2011,1,0,,,,1,1,,1,,
HND_014314,2011,1,1,,,,1,0,,1,,
HND_000090,2011,1,0,,,,0,0,,0,,
HND_000276,2011,1,0,,,,0,0,,0,,
HND_007953,2011,1,1,,,,0,0,,0,,
HND_006213,2011,,,,,,,0,,0,,
HND_012262,2011,,0,,,,1,0,,0,,
HND_008570,2011,,,,,,,0,,0,,
HND_003360,2011,,,,,,,0,,0,,
HND_003415,2011,,,,,,,0,,0,,
HND_001861,2011,,,,,,,0,,0,,
HND_006904,2011,,,,,,,0,,0,,
HND_001843,2011,,,,,,,0,,0,,
HND_000920,2011,,,,,,,0,,0,,
HND_008706,2011,0,0,,,,0,0,,0,,
HND_001842,2011,,,,,,,0,,0,,
HND_013222,2011,0,0,,,,0,0,,0,,
HND_009746,2011,1,1,,,,1,0,,0,,
HND_016252,2011,1,0,,,,1,0,,0,,
HND_016346,2011,1,1,,,,1,0,,1,,
HND_000110,2011,1,1,,,,1,0,,0,,
HND_000116,2011,1,1,,,,0,0,,0,,
HND_008536,2011,,0,,,,0,0,,0,,
HND_007462,2011,1,0,,,,1,0,,0,,
HND_004901,2011,1,0,,,,0,0,,0,,
HND_016352,2011,1,0,,,,0,0,,0,,
HND_002966,2011,1,1,,,,1,0,,0,,
HND_003354,2011,1,1,,,,0,0,,0,,
HND_003355,2011,1,1,,,,1,0,,0,,
HND_003573,2011,1,0,,,,0,0,,0,,
HND_014352,2011,1,1,,,,0,0,,0,,
HND_007806,2011,1,1,,,,1,0,,0,,
HND_007922,2011,1,0,,,,0,0,,0,,
HND_012643,2011,1,0,,,,0,0,,0,,
HND_004479,2011,1,1,,,,0,0,,0,,
HND_009453,2011,1,1,,,,1,0,,0,,
HND_013374,2011,1,1,,,,1,0,,1,,
HND_014885,2011,1,1,,,,0,0,,0,,
HND_016594,2011,1,0,,,,0,0,,0,,
HND_004499,2011,,,,,,,0,,0,,
HND_001503,2011,1,1,,,,1,0,,0,,
HND_016349,2011,,,,,,,0,,0,,
HND_011093,2011,1,1,,,,0,0,,0,,
HND_012536,2011,,,,,,,0,,0,,
HND_010442,2011,,,,,,,0,,0,,
HND_010441,2011,,,,,,,0,,0,,
HND_014015,2011,,,,,,,0,,0,,
HND_003484,2011,,,,,,,0,,0,,
HND_004500,2011,,,,,,,0,,0,,
HND_007447,2011,1,1,,,,1,1,,1,,
HND_001504,2011,1,1,,,,1,0,,1,,
HND_003189,2011,1,1,,,,0,0,,0,,
HND_016605,2011,1,1,,,,1,0,,0,,
HND_008170,2011,,0,,,,1,0,,0,,
HND_016354,2011,1,1,,,,1,0,,1,,
HND_010962,2011,1,1,,,,1,0,,1,,
HND_008227,2011,1,1,,,,0,0,,0,,
HND_016606,2011,1,1,,,,1,0,,1,,
HND_010661,2011,1,1,,,,1,0,,0,,
HND_000195,2011,1,1,,,,1,0,,1,,
HND_013946,2011,1,1,,,,1,0,,1,,
HND_015076,2011,1,1,,,,1,0,,1,,
HND_016610,2011,1,1,,,,1,0,,1,,
HND_016661,2011,1,1,,,,1,0,,1,,
HND_005615,2011,1,1,,,,1,0,,1,,
HND_010949,2011,1,1,,,,1,0,,0,,
HND_004197,2011,1,1,,,,1,0,,1,,
HND_013040,2011,1,1,,,,1,0,,1,,
HND_005357,2011,1,1,,,,1,0,,1,,
HND_009827,2011,1,1,,,,0,0,,0,,
HND_014010,2011,1,1,,,,0,0,,0,,
HND_004834,2011,1,1,,,,1,0,,1,,
HND_013110,2011,1,1,,,,1,0,,0,,
HND_002431,2011,1,1,,,,1,0,,0,,
HND_008713,2011,1,1,,,,1,0,,1,,
HND_005609,2011,1,1,,,,1,0,,0,,
HND_003744,2011,1,1,,,,1,0,,0,,
HND_012810,2011,1,1,,,,1,0,,0,,
HND_011180,2011,1,1,,,,1,0,,0,,
HND_012342,2011,1,1,,,,1,0,,0,,
HND_012112,2011,1,1,,,,1,0,,0,,
HND_000616,2011,1,1,,,,1,0,,0,,
HND_015667,2011,1,1,,,,1,0,,0,,
HND_003593,2011,1,1,,,,1,0,,0,,
HND_004514,2011,1,1,,,,1,1,,1,,
HND_013836,2011,1,1,,,,1,0,,0,,
HND_008100,2011,1,1,,,,1,0,,1,,
HND_000277,2011,1,1,,,,1,0,,0,,
HND_000050,2011,1,1,,,,1,0,,0,,
HND_011706,2011,1,1,,,,1,0,,0,,
HND_004993,2011,,,,,,,0,,0,,
